,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,snr
82,82,pig4_0105878-0106878,109,105,0.0148,0.000219039999999999,1,smooth,1.4201837
83,83,pig4_0105878-0106878,110,105,0.0185,0.000342250000000001,1,smooth,1.4201837
84,84,pig4_0105878-0106878,112,105,0.0259,0.000670809999999999,1,smooth,1.4201837
85,85,pig4_0105878-0106878,111,105,0.0222,0.00049284,1,smooth,1.4201837
86,86,pig4_0105878-0106878,111,105,0.0222,0.00049284,1,smooth,1.4201837
87,87,pig4_0105878-0106878,111,104,0.0259,0.000670809999999999,1,smooth,1.4201837
88,88,pig4_0105878-0106878,112,104,0.0296,0.000876159999999998,1,smooth,1.4201837
89,89,pig4_0105878-0106878,112,104,0.0296,0.000876159999999998,1,smooth,1.4201837
90,90,pig4_0105878-0106878,104,104,0,0,1,none,1.0699909
91,91,pig4_0105878-0106878,107,103,0.0148,0.000219040000000001,1,none,1.0699909
92,92,pig4_0105878-0106878,101,103,0.00739999999999996,5.47599999999994E-05,1,none,1.0699909
93,93,pig4_0105878-0106878,103,103,0,0,1,none,1.0699909
94,94,pig4_0105878-0106878,105,103,0.00740000000000002,5.47600000000003E-05,1,none,1.0699909
95,95,pig4_0105878-0106878,105,103,0.00740000000000002,5.47600000000003E-05,1,none,1.0699909
96,96,pig4_0105878-0106878,101,102,0.00369999999999998,1.36899999999999E-05,1,none,1.0699909
97,97,pig4_0105878-0106878,106,102,0.0148,0.000219039999999999,1,none,1.0699909
98,98,pig4_0105878-0106878,106,102,0.0148,0.000219039999999999,1,none,1.0699909
99,99,pig4_0105878-0106878,100,102,0.00740000000000002,5.47600000000003E-05,1,none,1.0699909
100,100,pig4_0105878-0106878,102,102,0,0,1,rect,1.0219548
101,101,pig4_0105878-0106878,101,102,0.00369999999999998,1.36899999999999E-05,1,rect,1.0219548
102,102,pig4_0105878-0106878,99,101,0.00740000000000002,5.47600000000003E-05,1,rect,1.0219548
103,103,pig4_0105878-0106878,99,101,0.00740000000000002,5.47600000000003E-05,1,rect,1.0219548
104,104,pig4_0105878-0106878,99,101,0.00740000000000002,5.47600000000003E-05,1,rect,1.0219548
105,105,pig4_0105878-0106878,98,101,0.0111,0.00012321,1,rect,1.0219548
106,106,pig4_0105878-0106878,102,101,0.00369999999999998,1.36899999999999E-05,1,rect,1.0219548
107,107,pig4_0105878-0106878,107,100,0.0259,0.000670810000000002,1,rect,1.0219548
108,108,pig4_0105878-0106878,101,100,0.00370000000000004,1.36900000000003E-05,1,rect,1.0219548
109,109,pig4_0105878-0106878,102,100,0.00740000000000002,5.47600000000003E-05,1,rect,1.0219548
110,110,pig4_0105878-0106878,,100,2.1201,4.49482401,0,noise,0.9174221
111,111,pig4_0105878-0106878,,100,2.1201,4.49482401,0,noise,0.9174221
112,112,pig4_0105878-0106878,,100,2.1201,4.49482401,0,noise,0.9174221
113,113,pig4_0105878-0106878,,99,2.1238,4.51052644,0,noise,0.9174221
114,114,pig4_0105878-0106878,,99,2.1238,4.51052644,0,noise,0.9174221
115,115,pig4_0105878-0106878,,99,2.1238,4.51052644,0,noise,0.9174221
116,116,pig4_0105878-0106878,,99,2.1238,4.51052644,0,noise,0.9174221
117,117,pig4_0105878-0106878,,99,2.1238,4.51052644,0,noise,0.9174221
118,118,pig4_0105878-0106878,18,98,0.296,0.087616,1,noise,0.9174221
119,119,pig4_0105878-0106878,,98,2.1275,4.52625625,0,noise,0.9174221
120,120,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
121,121,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
122,122,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
123,123,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
124,124,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
125,125,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
126,126,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
127,127,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
128,128,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
129,129,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.5804876
130,130,pig4_0105878-0106878,,98,2.1275,4.52625625,0,stripe,0.99274945
131,131,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,stripe,0.99274945
132,132,pig4_0105878-0106878,,98,2.1275,4.52625625,0,stripe,0.99274945
133,133,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,stripe,0.99274945
134,134,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,stripe,0.99274945
135,135,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,stripe,0.99274945
136,136,pig4_0105878-0106878,98,98,0,0,1,stripe,0.99274945
137,137,pig4_0105878-0106878,98,98,0,0,1,stripe,0.99274945
138,138,pig4_0105878-0106878,96,98,0.00740000000000002,5.47600000000003E-05,1,stripe,0.99274945
139,139,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,stripe,0.99274945
140,140,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
141,141,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
142,142,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
143,143,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
144,144,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
145,145,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
146,146,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
147,147,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
148,148,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
149,149,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.0279058
150,150,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.0437813
151,151,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0437813
152,152,pig4_0105878-0106878,94,98,0.0148,0.000219040000000001,1,none,1.0437813
153,153,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.0437813
154,154,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.0437813
155,155,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.0437813
156,156,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.0437813
157,157,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.0437813
158,158,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.0437813
159,159,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.0437813
160,160,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0355849
161,161,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0355849
162,162,pig4_0105878-0106878,98,98,0,0,1,none,1.0355849
163,163,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0355849
164,164,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0355849
165,165,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0355849
166,166,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.0355849
167,167,pig4_0105878-0106878,93,98,0.0185,0.000342250000000001,1,none,1.0355849
168,168,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0355849
169,169,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,none,1.0355849
170,170,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
171,171,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
172,172,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
173,173,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
174,174,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
175,175,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
176,176,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
177,177,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
178,178,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
179,179,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0736903
180,180,pig4_0105878-0106878,99,96,0.0111,0.00012321,1,shift,1.0445515
181,181,pig4_0105878-0106878,97,96,0.00369999999999998,1.36899999999999E-05,1,shift,1.0445515
182,182,pig4_0105878-0106878,104,96,0.0296,0.000876160000000001,1,shift,1.0445515
183,183,pig4_0105878-0106878,101,96,0.0185,0.000342250000000001,1,shift,1.0445515
184,184,pig4_0105878-0106878,105,96,0.0333,0.00110889,1,shift,1.0445515
185,185,pig4_0105878-0106878,106,96,0.037,0.001369,1,shift,1.0445515
186,186,pig4_0105878-0106878,99,95,0.0148,0.000219039999999999,1,shift,1.0445515
187,187,pig4_0105878-0106878,102,95,0.0259,0.000670809999999999,1,shift,1.0445515
188,188,pig4_0105878-0106878,139,133,0.0221999999999999,0.000492839999999997,1,shift,1.0445515
189,189,pig4_0105878-0106878,136,133,0.0110999999999999,0.000123209999999999,1,shift,1.0445515
190,190,pig4_0105878-0106878,99,95,0.0148,0.000219039999999999,1,shift,1.0336827
191,191,pig4_0105878-0106878,101,95,0.0222,0.00049284,1,shift,1.0336827
192,192,pig4_0105878-0106878,102,95,0.0259,0.000670809999999999,1,shift,1.0336827
193,193,pig4_0105878-0106878,98,94,0.0148,0.000219040000000001,1,shift,1.0336827
194,194,pig4_0105878-0106878,99,94,0.0185,0.000342250000000001,1,shift,1.0336827
195,195,pig4_0105878-0106878,143,140,0.0111,0.00012321,1,shift,1.0336827
196,196,pig4_0105878-0106878,147,140,0.0259,0.000670810000000002,1,shift,1.0336827
197,197,pig4_0105878-0106878,141,140,0.00370000000000004,1.36900000000003E-05,1,shift,1.0336827
198,198,pig4_0105878-0106878,147,140,0.0259,0.000670810000000002,1,shift,1.0336827
199,199,pig4_0105878-0106878,145,140,0.0185,0.000342249999999999,1,shift,1.0336827
200,200,pig4_0105878-0106878,96,94,0.00740000000000002,5.47600000000003E-05,1,none,1.0417486
201,201,pig4_0105878-0106878,101,94,0.0259,0.000670810000000002,1,none,1.0417486
202,202,pig4_0105878-0106878,103,93,0.037,0.001369,1,none,1.0417486
203,203,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0417486
204,204,pig4_0105878-0106878,98,93,0.0185,0.000342250000000001,1,none,1.0417486
205,205,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0417486
206,206,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0417486
207,207,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0417486
208,208,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0417486
209,209,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,none,1.0417486
210,210,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
211,211,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
212,212,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
213,213,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
214,214,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
215,215,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
216,216,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
217,217,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
218,218,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
219,219,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
220,220,pig4_0105878-0106878,101,93,0.0296,0.000876160000000001,1,none,1.0533586
221,221,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.0533586
222,222,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,none,1.0533586
223,223,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,none,1.0533586
224,224,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0533586
225,225,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,none,1.0533586
226,226,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.0533586
227,227,pig4_0105878-0106878,98,93,0.0185,0.000342250000000001,1,none,1.0533586
228,228,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.0533586
229,229,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0533586
230,230,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.041328
231,231,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.041328
232,232,pig4_0105878-0106878,87,93,0.0222,0.00049284,1,none,1.041328
233,233,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.041328
234,234,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.041328
235,235,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.041328
236,236,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.041328
237,237,pig4_0105878-0106878,93,93,0,0,1,none,1.041328
238,238,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.041328
239,239,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,none,1.041328
240,240,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
241,241,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0452439
242,242,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
243,243,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0452439
244,244,pig4_0105878-0106878,100,93,0.0259,0.000670809999999999,1,none,1.0452439
245,245,pig4_0105878-0106878,84,93,0.0333,0.00110889,1,none,1.0452439
246,246,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0452439
247,247,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,none,1.0452439
248,248,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
249,249,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0452439
250,250,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
251,251,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
252,252,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
253,253,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
254,254,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
255,255,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
256,256,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
257,257,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
258,258,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
259,259,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9347183
260,260,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.059383
261,261,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.059383
262,262,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,none,1.059383
263,263,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,none,1.059383
264,264,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.059383
265,265,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,none,1.059383
266,266,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.059383
267,267,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.059383
268,268,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.059383
269,269,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.059383
270,270,pig4_0105878-0106878,,93,2.146,4.605316,0,stripe,0.9501817
271,271,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,stripe,0.9501817
272,272,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9501817
273,273,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9501817
274,274,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9501817
275,275,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,stripe,0.9501817
276,276,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,stripe,0.9501817
277,277,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9501817
278,278,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,stripe,0.9501817
279,279,pig4_0105878-0106878,93,93,0,0,1,stripe,0.9501817
280,280,pig4_0105878-0106878,87,93,0.0222,0.00049284,1,none,1.017132
281,281,pig4_0105878-0106878,92,92,0,0,1,none,1.017132
282,282,pig4_0105878-0106878,92,92,0,0,1,none,1.017132
283,283,pig4_0105878-0106878,91,92,0.00370000000000004,1.36900000000003E-05,1,none,1.017132
284,284,pig4_0105878-0106878,94,92,0.00739999999999996,5.47599999999994E-05,1,none,1.017132
285,285,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.017132
286,286,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.017132
287,287,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.017132
288,288,pig4_0105878-0106878,95,92,0.0111,0.00012321,1,none,1.017132
289,289,pig4_0105878-0106878,81,92,0.0407,0.00165649,1,none,1.017132
290,290,pig4_0105878-0106878,68,92,0.0888000000000001,0.00788544000000001,1,rect,1.0168339
291,291,pig4_0105878-0106878,68,92,0.0888000000000001,0.00788544000000001,1,rect,1.0168339
292,292,pig4_0105878-0106878,68,92,0.0888000000000001,0.00788544000000001,1,rect,1.0168339
293,293,pig4_0105878-0106878,66,92,0.0962,0.00925444000000001,1,rect,1.0168339
294,294,pig4_0105878-0106878,67,92,0.0925,0.00855625000000001,1,rect,1.0168339
295,295,pig4_0105878-0106878,67,92,0.0925,0.00855625000000001,1,rect,1.0168339
296,296,pig4_0105878-0106878,67,93,0.0962,0.00925444,1,rect,1.0168339
297,297,pig4_0105878-0106878,67,93,0.0962,0.00925444,1,rect,1.0168339
298,298,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,rect,1.0168339
299,299,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,rect,1.0168339
300,300,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,shift,1.0434202
301,301,pig4_0105878-0106878,94,94,0,0,1,shift,1.0434202
302,302,pig4_0105878-0106878,92,94,0.00739999999999996,5.47599999999994E-05,1,shift,1.0434202
303,303,pig4_0105878-0106878,91,94,0.0111,0.00012321,1,shift,1.0434202
304,304,pig4_0105878-0106878,89,94,0.0185,0.000342249999999999,1,shift,1.0434202
305,305,pig4_0105878-0106878,188,189,0.00370000000000004,1.36900000000003E-05,1,shift,1.0434202
306,306,pig4_0105878-0106878,185,189,0.0148,0.000219040000000001,1,shift,1.0434202
307,307,pig4_0105878-0106878,181,189,0.0296,0.000876159999999998,1,shift,1.0434202
308,308,pig4_0105878-0106878,184,188,0.0147999999999999,0.000219039999999998,1,shift,1.0434202
309,309,pig4_0105878-0106878,184,188,0.0147999999999999,0.000219039999999998,1,shift,1.0434202
310,310,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92857873
311,311,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92857873
312,312,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92857873
313,313,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92857873
314,314,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.92857873
315,315,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.92857873
316,316,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.92857873
317,317,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.92857873
318,318,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.92857873
