,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,snr
80,80,pig4_0105878-0106878,103,106,0.0111,0.00012321,1,stripe,0.89017636
81,81,pig4_0105878-0106878,104,106,0.00739999999999996,5.47599999999994E-05,1,stripe,0.89017636
82,82,pig4_0105878-0106878,,105,2.1016,4.41672256,0,stripe,0.89017636
83,83,pig4_0105878-0106878,100,105,0.0185,0.000342250000000001,1,stripe,0.89017636
84,84,pig4_0105878-0106878,106,105,0.00369999999999998,1.36899999999999E-05,1,stripe,0.89017636
85,85,pig4_0105878-0106878,103,105,0.00740000000000002,5.47600000000003E-05,1,stripe,0.89017636
86,86,pig4_0105878-0106878,108,105,0.0111,0.00012321,1,stripe,0.89017636
87,87,pig4_0105878-0106878,101,104,0.0111,0.00012321,1,stripe,0.89017636
88,88,pig4_0105878-0106878,103,104,0.00370000000000004,1.36900000000003E-05,1,stripe,0.89017636
89,89,pig4_0105878-0106878,106,104,0.00739999999999996,5.47599999999994E-05,1,stripe,0.89017636
90,90,pig4_0105878-0106878,15,0,0.0555,0.00308025,1,zoom,1.1352305
91,91,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1352305
92,92,pig4_0105878-0106878,17,2,0.0555,0.00308025,1,zoom,1.1352305
93,93,pig4_0105878-0106878,17,2,0.0555,0.00308025,1,zoom,1.1352305
94,94,pig4_0105878-0106878,8,2,0.0222,0.00049284,1,zoom,1.1352305
95,95,pig4_0105878-0106878,16,2,0.0518,0.00268324,1,zoom,1.1352305
96,96,pig4_0105878-0106878,6,0,0.0222,0.00049284,1,zoom,1.1352305
97,97,pig4_0105878-0106878,7,0,0.0259,0.00067081,1,zoom,1.1352305
98,98,pig4_0105878-0106878,10,0,0.037,0.001369,1,zoom,1.1352305
99,99,pig4_0105878-0106878,10,0,0.037,0.001369,1,zoom,1.1352305
100,100,pig4_0105878-0106878,110,102,0.0296,0.000876160000000001,1,intsh,0.39015597
101,101,pig4_0105878-0106878,117,102,0.0555,0.00308025,1,intsh,0.39015597
102,102,pig4_0105878-0106878,113,101,0.0444,0.00197136,1,intsh,0.39015597
103,103,pig4_0105878-0106878,112,101,0.0407,0.00165649,1,intsh,0.39015597
104,104,pig4_0105878-0106878,110,101,0.0333,0.00110889,1,intsh,0.39015597
105,105,pig4_0105878-0106878,112,101,0.0407,0.00165649,1,intsh,0.39015597
106,106,pig4_0105878-0106878,110,101,0.0333,0.00110889,1,intsh,0.39015597
107,107,pig4_0105878-0106878,114,100,0.0518,0.00268324,1,intsh,0.39015597
108,108,pig4_0105878-0106878,111,100,0.0407,0.00165649,1,intsh,0.39015597
109,109,pig4_0105878-0106878,111,100,0.0407,0.00165649,1,intsh,0.39015597
110,110,pig4_0105878-0106878,102,100,0.00740000000000002,5.47600000000003E-05,1,none,1.0489814
111,111,pig4_0105878-0106878,100,100,0,0,1,none,1.0489814
112,112,pig4_0105878-0106878,107,100,0.0259,0.000670810000000002,1,none,1.0489814
113,113,pig4_0105878-0106878,103,99,0.0148,0.000219039999999999,1,none,1.0489814
114,114,pig4_0105878-0106878,92,99,0.0259,0.000670809999999999,1,none,1.0489814
115,115,pig4_0105878-0106878,104,99,0.0185,0.000342250000000001,1,none,1.0489814
116,116,pig4_0105878-0106878,107,99,0.0296,0.000876160000000001,1,none,1.0489814
117,117,pig4_0105878-0106878,103,99,0.0148,0.000219039999999999,1,none,1.0489814
118,118,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0489814
119,119,pig4_0105878-0106878,98,98,0,0,1,none,1.0489814
120,120,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.0232373
121,121,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0232373
122,122,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.0232373
123,123,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,none,1.0232373
124,124,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.0232373
125,125,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,none,1.0232373
126,126,pig4_0105878-0106878,105,98,0.0259,0.000670809999999999,1,none,1.0232373
127,127,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0232373
128,128,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0232373
129,129,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.0232373
130,130,pig4_0105878-0106878,107,98,0.0333,0.00110889,1,smooth,1.4167199
131,131,pig4_0105878-0106878,106,98,0.0296,0.000876159999999998,1,smooth,1.4167199
132,132,pig4_0105878-0106878,107,98,0.0333,0.00110889,1,smooth,1.4167199
133,133,pig4_0105878-0106878,107,98,0.0333,0.00110889,1,smooth,1.4167199
134,134,pig4_0105878-0106878,107,98,0.0333,0.00110889,1,smooth,1.4167199
135,135,pig4_0105878-0106878,106,98,0.0296,0.000876159999999998,1,smooth,1.4167199
136,136,pig4_0105878-0106878,105,98,0.0259,0.000670809999999999,1,smooth,1.4167199
137,137,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,smooth,1.4167199
138,138,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,smooth,1.4167199
139,139,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,smooth,1.4167199
140,140,pig4_0105878-0106878,93,98,0.0185,0.000342250000000001,1,none,1.027906
141,141,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.027906
142,142,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.027906
143,143,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.027906
144,144,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.027906
145,145,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.027906
146,146,pig4_0105878-0106878,94,98,0.0148,0.000219040000000001,1,none,1.027906
147,147,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.027906
148,148,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.027906
149,149,pig4_0105878-0106878,94,98,0.0148,0.000219040000000001,1,none,1.027906
150,150,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,smooth,1.439843
151,151,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,smooth,1.439843
152,152,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,smooth,1.439843
153,153,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,smooth,1.439843
154,154,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,smooth,1.439843
155,155,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,smooth,1.439843
156,156,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,smooth,1.439843
157,157,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,smooth,1.439843
158,158,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,smooth,1.439843
159,159,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,smooth,1.439843
160,160,pig4_0105878-0106878,92,98,0.0222,0.00049284,1,contr,1.1589631
161,161,pig4_0105878-0106878,93,98,0.0185,0.000342250000000001,1,contr,1.1589631
162,162,pig4_0105878-0106878,98,98,0,0,1,contr,1.1589631
163,163,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,contr,1.1589631
164,164,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,contr,1.1589631
165,165,pig4_0105878-0106878,98,98,0,0,1,contr,1.1589631
166,166,pig4_0105878-0106878,95,98,0.0111,0.00012321,1,contr,1.1589631
167,167,pig4_0105878-0106878,88,98,0.037,0.001369,1,contr,1.1589631
168,168,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.1589631
169,169,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,contr,1.1589631
170,170,pig4_0105878-0106878,98,98,0,0,1,rect,0.9895991
171,171,pig4_0105878-0106878,100,97,0.0111,0.00012321,1,rect,0.9895991
172,172,pig4_0105878-0106878,99,97,0.00740000000000002,5.47600000000003E-05,1,rect,0.9895991
173,173,pig4_0105878-0106878,100,97,0.0111,0.00012321,1,rect,0.9895991
174,174,pig4_0105878-0106878,96,97,0.00369999999999998,1.36899999999999E-05,1,rect,0.9895991
175,175,pig4_0105878-0106878,98,97,0.00370000000000004,1.36900000000003E-05,1,rect,0.9895991
176,176,pig4_0105878-0106878,97,97,0,0,1,rect,0.9895991
177,177,pig4_0105878-0106878,103,97,0.0222,0.00049284,1,rect,0.9895991
178,178,pig4_0105878-0106878,103,96,0.0259,0.000670809999999999,1,rect,0.9895991
179,179,pig4_0105878-0106878,99,96,0.0111,0.00012321,1,rect,0.9895991
180,180,pig4_0105878-0106878,,96,2.1349,4.55779801,0,stripe,1.0576417
181,181,pig4_0105878-0106878,97,96,0.00369999999999998,1.36899999999999E-05,1,stripe,1.0576417
182,182,pig4_0105878-0106878,104,96,0.0296,0.000876160000000001,1,stripe,1.0576417
183,183,pig4_0105878-0106878,101,96,0.0185,0.000342250000000001,1,stripe,1.0576417
184,184,pig4_0105878-0106878,105,96,0.0333,0.00110889,1,stripe,1.0576417
185,185,pig4_0105878-0106878,106,96,0.037,0.001369,1,stripe,1.0576417
186,186,pig4_0105878-0106878,99,95,0.0148,0.000219039999999999,1,stripe,1.0576417
187,187,pig4_0105878-0106878,102,95,0.0259,0.000670809999999999,1,stripe,1.0576417
188,188,pig4_0105878-0106878,105,95,0.037,0.001369,1,stripe,1.0576417
189,189,pig4_0105878-0106878,98,95,0.0111,0.00012321,1,stripe,1.0576417
190,190,pig4_0105878-0106878,90,95,0.0185,0.000342250000000001,1,contr,1.1592267
191,191,pig4_0105878-0106878,98,95,0.0111,0.00012321,1,contr,1.1592267
192,192,pig4_0105878-0106878,,95,2.1386,4.57360996,0,contr,1.1592267
193,193,pig4_0105878-0106878,,94,2.1423,4.58944929,0,contr,1.1592267
194,194,pig4_0105878-0106878,93,94,0.00369999999999998,1.36899999999999E-05,1,contr,1.1592267
195,195,pig4_0105878-0106878,95,94,0.00370000000000004,1.36900000000003E-05,1,contr,1.1592267
196,196,pig4_0105878-0106878,96,94,0.00740000000000002,5.47600000000003E-05,1,contr,1.1592267
197,197,pig4_0105878-0106878,,94,2.1423,4.58944929,0,contr,1.1592267
198,198,pig4_0105878-0106878,86,94,0.0296,0.000876159999999998,1,contr,1.1592267
199,199,pig4_0105878-0106878,,94,2.1423,4.58944929,0,contr,1.1592267
200,200,pig4_0105878-0106878,107,94,0.0481,0.00231361,1,intsh,0.37189138
201,201,pig4_0105878-0106878,110,94,0.0592,0.00350464,1,intsh,0.37189138
202,202,pig4_0105878-0106878,107,93,0.0518,0.00268324,1,intsh,0.37189138
203,203,pig4_0105878-0106878,107,93,0.0518,0.00268324,1,intsh,0.37189138
204,204,pig4_0105878-0106878,109,93,0.0592,0.00350464,1,intsh,0.37189138
205,205,pig4_0105878-0106878,109,93,0.0592,0.00350464,1,intsh,0.37189138
206,206,pig4_0105878-0106878,108,93,0.0555,0.00308025,1,intsh,0.37189138
207,207,pig4_0105878-0106878,109,93,0.0592,0.00350464,1,intsh,0.37189138
208,208,pig4_0105878-0106878,108,93,0.0555,0.00308025,1,intsh,0.37189138
209,209,pig4_0105878-0106878,106,93,0.0481,0.00231361,1,intsh,0.37189138
210,210,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
211,211,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
212,212,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
213,213,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
214,214,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
215,215,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
216,216,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
217,217,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
218,218,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
219,219,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0229365
220,220,pig4_0105878-0106878,101,93,0.0296,0.000876160000000001,1,shift,1.0533587
221,221,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,shift,1.0533587
222,222,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,shift,1.0533587
223,223,pig4_0105878-0106878,136,138,0.00740000000000007,5.47600000000011E-05,1,shift,1.0533587
224,224,pig4_0105878-0106878,140,138,0.00739999999999996,5.47599999999994E-05,1,shift,1.0533587
225,225,pig4_0105878-0106878,141,138,0.0111,0.00012321,1,shift,1.0533587
226,226,pig4_0105878-0106878,134,138,0.0148,0.000219040000000001,1,shift,1.0533587
227,227,pig4_0105878-0106878,145,138,0.0258999999999999,0.000670809999999996,1,shift,1.0533587
228,228,pig4_0105878-0106878,137,138,0.00370000000000004,1.36900000000003E-05,1,shift,1.0533587
229,229,pig4_0105878-0106878,138,138,0,0,1,shift,1.0533587
230,230,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.041328
231,231,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.041328
232,232,pig4_0105878-0106878,87,93,0.0222,0.00049284,1,none,1.041328
233,233,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.041328
234,234,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.041328
235,235,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.041328
236,236,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.041328
237,237,pig4_0105878-0106878,93,93,0,0,1,none,1.041328
238,238,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.041328
239,239,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,none,1.041328
240,240,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
241,241,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0452439
242,242,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
243,243,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0452439
244,244,pig4_0105878-0106878,100,93,0.0259,0.000670809999999999,1,none,1.0452439
245,245,pig4_0105878-0106878,84,93,0.0333,0.00110889,1,none,1.0452439
246,246,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0452439
247,247,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,none,1.0452439
248,248,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
249,249,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0452439
250,250,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,intsh,2.6216962
251,251,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,intsh,2.6216962
252,252,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,intsh,2.6216962
253,253,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,intsh,2.6216962
254,254,pig4_0105878-0106878,93,93,0,0,1,intsh,2.6216962
255,255,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,intsh,2.6216962
256,256,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,intsh,2.6216962
257,257,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,intsh,2.6216962
258,258,pig4_0105878-0106878,93,93,0,0,1,intsh,2.6216962
259,259,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,intsh,2.6216962
260,260,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
261,261,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
262,262,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
263,263,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
264,264,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
265,265,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
266,266,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
267,267,pig4_0105878-0106878,11,0,0.0407,0.00165649,1,zoom,1.0673217
268,268,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0673217
269,269,pig4_0105878-0106878,11,0,0.0407,0.00165649,1,zoom,1.0673217
270,270,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
271,271,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
272,272,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
273,273,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
274,274,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
275,275,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
276,276,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
277,277,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
278,278,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
279,279,pig4_0105878-0106878,,2,2.4827,6.16379929,0,zoom,1.1209238
280,280,pig4_0105878-0106878,87,93,0.0222,0.00049284,1,none,1.017132
281,281,pig4_0105878-0106878,92,92,0,0,1,none,1.017132
282,282,pig4_0105878-0106878,92,92,0,0,1,none,1.017132
283,283,pig4_0105878-0106878,91,92,0.00370000000000004,1.36900000000003E-05,1,none,1.017132
284,284,pig4_0105878-0106878,94,92,0.00739999999999996,5.47599999999994E-05,1,none,1.017132
285,285,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.017132
286,286,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.017132
287,287,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.017132
288,288,pig4_0105878-0106878,95,92,0.0111,0.00012321,1,none,1.017132
289,289,pig4_0105878-0106878,81,92,0.0407,0.00165649,1,none,1.017132
290,290,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
291,291,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
292,292,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
293,293,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
294,294,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
295,295,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
296,296,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
297,297,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
298,298,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
299,299,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0484083
300,300,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0434203
301,301,pig4_0105878-0106878,94,94,0,0,1,none,1.0434203
302,302,pig4_0105878-0106878,92,94,0.00739999999999996,5.47599999999994E-05,1,none,1.0434203
303,303,pig4_0105878-0106878,91,94,0.0111,0.00012321,1,none,1.0434203
304,304,pig4_0105878-0106878,89,94,0.0185,0.000342249999999999,1,none,1.0434203
305,305,pig4_0105878-0106878,93,94,0.00369999999999998,1.36899999999999E-05,1,none,1.0434203
306,306,pig4_0105878-0106878,91,94,0.0111,0.00012321,1,none,1.0434203
307,307,pig4_0105878-0106878,87,94,0.0259,0.000670809999999999,1,none,1.0434203
308,308,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,none,1.0434203
309,309,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0434203
310,310,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,smooth,1.4808549
311,311,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,smooth,1.4808549
312,312,pig4_0105878-0106878,93,93,0,0,1,smooth,1.4808549
313,313,pig4_0105878-0106878,93,93,0,0,1,smooth,1.4808549
314,314,pig4_0105878-0106878,97,92,0.0185,0.000342249999999999,1,smooth,1.4808549
315,315,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,smooth,1.4808549
316,316,pig4_0105878-0106878,91,92,0.00370000000000004,1.36900000000003E-05,1,smooth,1.4808549
