,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,snr
45,45,pig4_0105878-0106878,114,102,0.0444,0.00197136,1,none,1.0890731
46,46,pig4_0105878-0106878,102,103,0.00369999999999998,1.36899999999999E-05,1,none,1.0890731
47,47,pig4_0105878-0106878,102,103,0.00369999999999998,1.36899999999999E-05,1,none,1.0890731
48,48,pig4_0105878-0106878,113,103,0.037,0.001369,1,none,1.0890731
49,49,pig4_0105878-0106878,104,103,0.00370000000000004,1.36900000000003E-05,1,none,1.0890731
50,50,pig4_0105878-0106878,108,103,0.0185,0.000342250000000001,1,none,1.0946922
51,51,pig4_0105878-0106878,106,103,0.0111,0.00012321,1,none,1.0946922
52,52,pig4_0105878-0106878,106,103,0.0111,0.00012321,1,none,1.0946922
53,53,pig4_0105878-0106878,106,104,0.00739999999999996,5.47599999999994E-05,1,none,1.0946922
54,54,pig4_0105878-0106878,102,104,0.00740000000000002,5.47600000000003E-05,1,none,1.0946922
55,55,pig4_0105878-0106878,106,104,0.00739999999999996,5.47599999999994E-05,1,none,1.0946922
56,56,pig4_0105878-0106878,103,104,0.00370000000000004,1.36900000000003E-05,1,none,1.0946922
57,57,pig4_0105878-0106878,101,104,0.0111,0.00012321,1,none,1.0946922
58,58,pig4_0105878-0106878,105,104,0.00369999999999998,1.36899999999999E-05,1,none,1.0946922
59,59,pig4_0105878-0106878,109,105,0.0148,0.000219039999999999,1,none,1.0946922
60,60,pig4_0105878-0106878,16,2,0.0518,0.00268324,1,zoom,1.1360333
61,61,pig4_0105878-0106878,19,2,0.0629,0.00395641,1,zoom,1.1360333
62,62,pig4_0105878-0106878,12,2,0.037,0.001369,1,zoom,1.1360333
63,63,pig4_0105878-0106878,15,2,0.0481,0.00231361,1,zoom,1.1360333
64,64,pig4_0105878-0106878,15,2,0.0481,0.00231361,1,zoom,1.1360333
65,65,pig4_0105878-0106878,14,1,0.0481,0.00231361,1,zoom,1.1360333
66,66,pig4_0105878-0106878,15,1,0.0518,0.00268324,1,zoom,1.1360333
67,67,pig4_0105878-0106878,13,1,0.0444,0.00197136,1,zoom,1.1360333
68,68,pig4_0105878-0106878,,1,2.4864,6.18218496,0,zoom,1.1360333
69,69,pig4_0105878-0106878,9,1,0.0296,0.00087616,1,zoom,1.1360333
70,70,pig4_0105878-0106878,102,107,0.0185,0.000342250000000001,1,none,1.0519556
71,71,pig4_0105878-0106878,107,107,0,0,1,none,1.0519556
72,72,pig4_0105878-0106878,105,107,0.00740000000000002,5.47600000000003E-05,1,none,1.0519556
73,73,pig4_0105878-0106878,98,107,0.0333,0.00110889,1,none,1.0519556
74,74,pig4_0105878-0106878,107,107,0,0,1,none,1.0519556
75,75,pig4_0105878-0106878,107,107,0,0,1,none,1.0519556
76,76,pig4_0105878-0106878,100,107,0.0259,0.000670810000000002,1,none,1.0519556
77,77,pig4_0105878-0106878,107,106,0.00370000000000004,1.36900000000003E-05,1,none,1.0519556
78,78,pig4_0105878-0106878,104,106,0.00739999999999996,5.47599999999994E-05,1,none,1.0519556
79,79,pig4_0105878-0106878,104,106,0.00739999999999996,5.47599999999994E-05,1,none,1.0519556
80,80,pig4_0105878-0106878,103,106,0.0111,0.00012321,1,stripe,1.0200772
81,81,pig4_0105878-0106878,104,106,0.00739999999999996,5.47599999999994E-05,1,stripe,1.0200772
82,82,pig4_0105878-0106878,102,105,0.0111,0.00012321,1,stripe,1.0200772
83,83,pig4_0105878-0106878,100,105,0.0185,0.000342250000000001,1,stripe,1.0200772
84,84,pig4_0105878-0106878,106,105,0.00369999999999998,1.36899999999999E-05,1,stripe,1.0200772
85,85,pig4_0105878-0106878,103,105,0.00740000000000002,5.47600000000003E-05,1,stripe,1.0200772
86,86,pig4_0105878-0106878,108,105,0.0111,0.00012321,1,stripe,1.0200772
87,87,pig4_0105878-0106878,101,104,0.0111,0.00012321,1,stripe,1.0200772
88,88,pig4_0105878-0106878,,104,2.1053,4.43228809,0,stripe,1.0200772
89,89,pig4_0105878-0106878,,104,2.1053,4.43228809,0,stripe,1.0200772
90,90,pig4_0105878-0106878,,104,2.1053,4.43228809,0,contr,1.0699905
91,91,pig4_0105878-0106878,,103,2.109,4.447881,0,contr,1.0699905
92,92,pig4_0105878-0106878,,103,2.109,4.447881,0,contr,1.0699905
93,93,pig4_0105878-0106878,,103,2.109,4.447881,0,contr,1.0699905
94,94,pig4_0105878-0106878,,103,2.109,4.447881,0,contr,1.0699905
95,95,pig4_0105878-0106878,,103,2.109,4.447881,0,contr,1.0699905
96,96,pig4_0105878-0106878,,102,2.1127,4.46350129,0,contr,1.0699905
97,97,pig4_0105878-0106878,,102,2.1127,4.46350129,0,contr,1.0699905
98,98,pig4_0105878-0106878,,102,2.1127,4.46350129,0,contr,1.0699905
99,99,pig4_0105878-0106878,,102,2.1127,4.46350129,0,contr,1.0699905
100,100,pig4_0105878-0106878,102,102,0,0,1,none,1.0651551
101,101,pig4_0105878-0106878,101,102,0.00369999999999998,1.36899999999999E-05,1,none,1.0651551
102,102,pig4_0105878-0106878,99,101,0.00740000000000002,5.47600000000003E-05,1,none,1.0651551
103,103,pig4_0105878-0106878,99,101,0.00740000000000002,5.47600000000003E-05,1,none,1.0651551
104,104,pig4_0105878-0106878,99,101,0.00740000000000002,5.47600000000003E-05,1,none,1.0651551
105,105,pig4_0105878-0106878,98,101,0.0111,0.00012321,1,none,1.0651551
106,106,pig4_0105878-0106878,102,101,0.00369999999999998,1.36899999999999E-05,1,none,1.0651551
107,107,pig4_0105878-0106878,107,100,0.0259,0.000670810000000002,1,none,1.0651551
108,108,pig4_0105878-0106878,101,100,0.00370000000000004,1.36900000000003E-05,1,none,1.0651551
109,109,pig4_0105878-0106878,102,100,0.00740000000000002,5.47600000000003E-05,1,none,1.0651551
110,110,pig4_0105878-0106878,,100,2.1201,4.49482401,0,contr,1.4014367
111,111,pig4_0105878-0106878,,100,2.1201,4.49482401,0,contr,1.4014367
112,112,pig4_0105878-0106878,,100,2.1201,4.49482401,0,contr,1.4014367
113,113,pig4_0105878-0106878,,99,2.1238,4.51052644,0,contr,1.4014367
114,114,pig4_0105878-0106878,,99,2.1238,4.51052644,0,contr,1.4014367
115,115,pig4_0105878-0106878,,99,2.1238,4.51052644,0,contr,1.4014367
116,116,pig4_0105878-0106878,,99,2.1238,4.51052644,0,contr,1.4014367
117,117,pig4_0105878-0106878,,99,2.1238,4.51052644,0,contr,1.4014367
118,118,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.4014367
119,119,pig4_0105878-0106878,,98,2.1275,4.52625625,0,contr,1.4014367
120,120,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.0232373
121,121,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0232373
122,122,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.0232373
123,123,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,none,1.0232373
124,124,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.0232373
125,125,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,none,1.0232373
126,126,pig4_0105878-0106878,105,98,0.0259,0.000670809999999999,1,none,1.0232373
127,127,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0232373
128,128,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0232373
129,129,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.0232373
130,130,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,stripe,1.0095825
131,131,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,stripe,1.0095825
132,132,pig4_0105878-0106878,105,98,0.0259,0.000670809999999999,1,stripe,1.0095825
133,133,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,stripe,1.0095825
134,134,pig4_0105878-0106878,,98,2.1275,4.52625625,0,stripe,1.0095825
135,135,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,stripe,1.0095825
136,136,pig4_0105878-0106878,98,98,0,0,1,stripe,1.0095825
137,137,pig4_0105878-0106878,98,98,0,0,1,stripe,1.0095825
138,138,pig4_0105878-0106878,,98,2.1275,4.52625625,0,stripe,1.0095825
139,139,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,stripe,1.0095825
140,140,pig4_0105878-0106878,93,98,0.0185,0.000342250000000001,1,none,1.027906
141,141,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.027906
142,142,pig4_0105878-0106878,100,98,0.00739999999999996,5.47599999999994E-05,1,none,1.027906
143,143,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.027906
144,144,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.027906
145,145,pig4_0105878-0106878,102,98,0.0148,0.000219039999999999,1,none,1.027906
146,146,pig4_0105878-0106878,94,98,0.0148,0.000219040000000001,1,none,1.027906
147,147,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.027906
148,148,pig4_0105878-0106878,97,98,0.00370000000000004,1.36900000000003E-05,1,none,1.027906
149,149,pig4_0105878-0106878,94,98,0.0148,0.000219040000000001,1,none,1.027906
150,150,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
151,151,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
152,152,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
153,153,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
154,154,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
155,155,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
156,156,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
157,157,pig4_0105878-0106878,4,0,0.0148,0.00021904,1,zoom,1.0864788
158,158,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
159,159,pig4_0105878-0106878,,0,2.4901,6.20059801,0,zoom,1.0864788
160,160,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0355849
161,161,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0355849
162,162,pig4_0105878-0106878,98,98,0,0,1,none,1.0355849
163,163,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0355849
164,164,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0355849
165,165,pig4_0105878-0106878,101,98,0.0111,0.00012321,1,none,1.0355849
166,166,pig4_0105878-0106878,99,98,0.00369999999999998,1.36899999999999E-05,1,none,1.0355849
167,167,pig4_0105878-0106878,93,98,0.0185,0.000342250000000001,1,none,1.0355849
168,168,pig4_0105878-0106878,103,98,0.0185,0.000342249999999999,1,none,1.0355849
169,169,pig4_0105878-0106878,104,98,0.0222,0.00049284,1,none,1.0355849
170,170,pig4_0105878-0106878,98,98,0,0,1,none,1.0529586
171,171,pig4_0105878-0106878,100,97,0.0111,0.00012321,1,none,1.0529586
172,172,pig4_0105878-0106878,99,97,0.00740000000000002,5.47600000000003E-05,1,none,1.0529586
173,173,pig4_0105878-0106878,100,97,0.0111,0.00012321,1,none,1.0529586
174,174,pig4_0105878-0106878,96,97,0.00369999999999998,1.36899999999999E-05,1,none,1.0529586
175,175,pig4_0105878-0106878,98,97,0.00370000000000004,1.36900000000003E-05,1,none,1.0529586
176,176,pig4_0105878-0106878,97,97,0,0,1,none,1.0529586
177,177,pig4_0105878-0106878,103,97,0.0222,0.00049284,1,none,1.0529586
178,178,pig4_0105878-0106878,103,96,0.0259,0.000670809999999999,1,none,1.0529586
179,179,pig4_0105878-0106878,99,96,0.0111,0.00012321,1,none,1.0529586
180,180,pig4_0105878-0106878,103,96,0.0259,0.000670809999999999,1,smooth,1.3979169
181,181,pig4_0105878-0106878,104,96,0.0296,0.000876160000000001,1,smooth,1.3979169
182,182,pig4_0105878-0106878,103,96,0.0259,0.000670809999999999,1,smooth,1.3979169
183,183,pig4_0105878-0106878,103,96,0.0259,0.000670809999999999,1,smooth,1.3979169
184,184,pig4_0105878-0106878,108,96,0.0444,0.00197136,1,smooth,1.3979169
185,185,pig4_0105878-0106878,108,96,0.0444,0.00197136,1,smooth,1.3979169
186,186,pig4_0105878-0106878,103,95,0.0296,0.000876159999999998,1,smooth,1.3979169
187,187,pig4_0105878-0106878,104,95,0.0333,0.00110889,1,smooth,1.3979169
188,188,pig4_0105878-0106878,104,95,0.0333,0.00110889,1,smooth,1.3979169
189,189,pig4_0105878-0106878,104,95,0.0333,0.00110889,1,smooth,1.3979169
190,190,pig4_0105878-0106878,99,95,0.0148,0.000219039999999999,1,none,1.0336827
191,191,pig4_0105878-0106878,101,95,0.0222,0.00049284,1,none,1.0336827
192,192,pig4_0105878-0106878,102,95,0.0259,0.000670809999999999,1,none,1.0336827
193,193,pig4_0105878-0106878,98,94,0.0148,0.000219040000000001,1,none,1.0336827
194,194,pig4_0105878-0106878,99,94,0.0185,0.000342250000000001,1,none,1.0336827
195,195,pig4_0105878-0106878,97,94,0.0111,0.00012321,1,none,1.0336827
196,196,pig4_0105878-0106878,99,94,0.0185,0.000342250000000001,1,none,1.0336827
197,197,pig4_0105878-0106878,96,94,0.00740000000000002,5.47600000000003E-05,1,none,1.0336827
198,198,pig4_0105878-0106878,96,94,0.00740000000000002,5.47600000000003E-05,1,none,1.0336827
199,199,pig4_0105878-0106878,98,94,0.0148,0.000219040000000001,1,none,1.0336827
200,200,pig4_0105878-0106878,96,94,0.00740000000000002,5.47600000000003E-05,1,none,1.0417486
201,201,pig4_0105878-0106878,101,94,0.0259,0.000670810000000002,1,none,1.0417486
202,202,pig4_0105878-0106878,103,93,0.037,0.001369,1,none,1.0417486
203,203,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0417486
204,204,pig4_0105878-0106878,98,93,0.0185,0.000342250000000001,1,none,1.0417486
205,205,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0417486
206,206,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0417486
207,207,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0417486
208,208,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0417486
209,209,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,none,1.0417486
210,210,pig4_0105878-0106878,98,93,0.0185,0.000342250000000001,1,none,1.0229363
211,211,pig4_0105878-0106878,100,93,0.0259,0.000670809999999999,1,none,1.0229363
212,212,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0229363
213,213,pig4_0105878-0106878,93,93,0,0,1,none,1.0229363
214,214,pig4_0105878-0106878,97,93,0.0148,0.000219039999999999,1,none,1.0229363
215,215,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0229363
216,216,pig4_0105878-0106878,100,93,0.0259,0.000670809999999999,1,none,1.0229363
217,217,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0229363
218,218,pig4_0105878-0106878,100,93,0.0259,0.000670809999999999,1,none,1.0229363
219,219,pig4_0105878-0106878,85,93,0.0296,0.000876160000000001,1,none,1.0229363
220,220,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
221,221,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
222,222,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
223,223,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
224,224,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
225,225,pig4_0105878-0106878,4,93,0.3293,0.10843849,1,noise,0.92402613
226,226,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
227,227,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
228,228,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.92402613
229,229,pig4_0105878-0106878,15,93,0.2886,0.08328996,1,noise,0.92402613
230,230,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,rect,0.9458344
231,231,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,rect,0.9458344
232,232,pig4_0105878-0106878,87,93,0.0222,0.00049284,1,rect,0.9458344
233,233,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,rect,0.9458344
234,234,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,rect,0.9458344
235,235,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,rect,0.9458344
236,236,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,rect,0.9458344
237,237,pig4_0105878-0106878,93,93,0,0,1,rect,0.9458344
238,238,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,rect,0.9458344
239,239,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,rect,0.9458344
240,240,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
241,241,pig4_0105878-0106878,99,93,0.0222,0.00049284,1,none,1.0452439
242,242,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
243,243,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0452439
244,244,pig4_0105878-0106878,100,93,0.0259,0.000670809999999999,1,none,1.0452439
245,245,pig4_0105878-0106878,84,93,0.0333,0.00110889,1,none,1.0452439
246,246,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0452439
247,247,pig4_0105878-0106878,89,93,0.0148,0.000219039999999999,1,none,1.0452439
248,248,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0452439
249,249,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0452439
250,250,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.0607944
251,251,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0607944
252,252,pig4_0105878-0106878,87,93,0.0222,0.00049284,1,none,1.0607944
253,253,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.0607944
254,254,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0607944
255,255,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0607944
256,256,pig4_0105878-0106878,95,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0607944
257,257,pig4_0105878-0106878,92,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0607944
258,258,pig4_0105878-0106878,93,93,0,0,1,none,1.0607944
259,259,pig4_0105878-0106878,96,93,0.0111,0.00012321,1,none,1.0607944
260,260,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
261,261,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
262,262,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
263,263,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
264,264,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
265,265,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
266,266,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
267,267,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
268,268,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
269,269,pig4_0105878-0106878,,93,2.146,4.605316,0,contr,1.0593829
270,270,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
271,271,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
272,272,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
273,273,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
274,274,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
275,275,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
276,276,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
277,277,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
278,278,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
279,279,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.91842675
280,280,pig4_0105878-0106878,,93,2.146,4.605316,0,noise,0.9111047
281,281,pig4_0105878-0106878,97,92,0.0185,0.000342249999999999,1,noise,0.9111047
282,282,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
283,283,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
284,284,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
285,285,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
286,286,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
287,287,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
288,288,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
289,289,pig4_0105878-0106878,,92,2.1497,4.62121009,0,noise,0.9111047
290,290,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.0400151
291,291,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.0400151
292,292,pig4_0105878-0106878,92,92,0,0,1,none,1.0400151
293,293,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.0400151
294,294,pig4_0105878-0106878,91,92,0.00370000000000004,1.36900000000003E-05,1,none,1.0400151
295,295,pig4_0105878-0106878,89,92,0.0111,0.00012321,1,none,1.0400151
296,296,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0400151
297,297,pig4_0105878-0106878,90,93,0.0111,0.00012321,1,none,1.0400151
298,298,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0400151
299,299,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,none,1.0400151
300,300,pig4_0105878-0106878,94,93,0.00369999999999998,1.36899999999999E-05,1,stripe,1.0289698
301,301,pig4_0105878-0106878,94,94,0,0,1,stripe,1.0289698
302,302,pig4_0105878-0106878,92,94,0.00739999999999996,5.47599999999994E-05,1,stripe,1.0289698
303,303,pig4_0105878-0106878,91,94,0.0111,0.00012321,1,stripe,1.0289698
304,304,pig4_0105878-0106878,,94,2.1423,4.58944929,0,stripe,1.0289698
305,305,pig4_0105878-0106878,93,94,0.00369999999999998,1.36899999999999E-05,1,stripe,1.0289698
306,306,pig4_0105878-0106878,91,94,0.0111,0.00012321,1,stripe,1.0289698
307,307,pig4_0105878-0106878,87,94,0.0259,0.000670809999999999,1,stripe,1.0289698
308,308,pig4_0105878-0106878,88,93,0.0185,0.000342250000000001,1,stripe,1.0289698
309,309,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,stripe,1.0289698
310,310,pig4_0105878-0106878,93,93,0,0,1,none,1.0702468
311,311,pig4_0105878-0106878,93,93,0,0,1,none,1.0702468
312,312,pig4_0105878-0106878,83,93,0.037,0.001369,1,none,1.0702468
313,313,pig4_0105878-0106878,91,93,0.00740000000000002,5.47600000000003E-05,1,none,1.0702468
314,314,pig4_0105878-0106878,91,92,0.00370000000000004,1.36900000000003E-05,1,none,1.0702468
315,315,pig4_0105878-0106878,86,92,0.0222,0.00049284,1,none,1.0702468
316,316,pig4_0105878-0106878,88,92,0.0148,0.000219040000000001,1,none,1.0702468
317,317,pig4_0105878-0106878,92,92,0,0,1,none,1.0702468
318,318,pig4_0105878-0106878,93,92,0.00369999999999998,1.36899999999999E-05,1,none,1.0702468
319,319,pig4_0105878-0106878,92,91,0.00370000000000004,1.36900000000003E-05,1,none,1.0702468
