,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,maha_score,estimation_score,maha_img_score,supervised_score,glow_score
47,47,pig4_0105878-0106878,102.0,103.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.6739679,33.382594597670725,0.29775438,0.9560039
48,48,pig4_0105878-0106878,113.0,103.0,0.03700000000000003,0.0013690000000000024,1.0,none,163.57954,0.9277716,33.07044832294904,0.29775438,0.9560039
49,49,pig4_0105878-0106878,104.0,103.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,163.57954,0.83337325,33.9415991687189,0.29775438,0.9560039
50,50,pig4_0105878-0106878,108.0,103.0,0.018500000000000016,0.0003422500000000006,1.0,stripe,1014.836,0.746966,35.08097426380918,0.99563414,12.155169
51,51,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1014.836,0.9212416,32.0340614359233,0.99563414,12.155169
52,52,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1014.836,0.77831256,34.142850168612995,0.99563414,12.155169
53,53,pig4_0105878-0106878,,104.0,2.1052999999999997,4.432288089999999,0.0,stripe,1014.836,0.005829035,103.81565213046628,0.99563414,12.155169
54,54,pig4_0105878-0106878,102.0,104.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,1014.836,0.82249224,32.248720637520194,0.99563414,12.155169
55,55,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,stripe,1014.836,0.8481972,32.81771456789863,0.99563414,12.155169
56,56,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,stripe,1014.836,0.8165065,33.74202231854687,0.99563414,12.155169
57,57,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1014.836,0.81450033,33.31120132226195,0.99563414,12.155169
58,58,pig4_0105878-0106878,105.0,104.0,0.003699999999999981,1.368999999999986e-05,1.0,stripe,1014.836,0.8763744,35.26088472423509,0.99563414,12.155169
59,59,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,stripe,1014.836,0.92142224,31.77036664870994,0.99563414,12.155169
60,60,pig4_0105878-0106878,112.0,105.0,0.02589999999999998,0.0006708099999999989,1.0,smooth,663.5842,0.7858158,11.762677450872749,0.9980446,0.9511864
61,61,pig4_0105878-0106878,111.0,105.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,663.5842,0.81165457,11.594008819042287,0.9980446,0.9511864
62,62,pig4_0105878-0106878,110.0,105.0,0.018500000000000016,0.0003422500000000006,1.0,smooth,663.5842,0.86328167,11.7899667744518,0.9980446,0.9511864
63,63,pig4_0105878-0106878,110.0,105.0,0.018500000000000016,0.0003422500000000006,1.0,smooth,663.5842,0.8231687,11.365480633949602,0.9980446,0.9511864
64,64,pig4_0105878-0106878,111.0,105.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,663.5842,0.8681511,12.617315679378137,0.9980446,0.9511864
65,65,pig4_0105878-0106878,110.0,106.0,0.014800000000000035,0.00021904000000000105,1.0,smooth,663.5842,0.85163814,11.885040925689136,0.9980446,0.9511864
66,66,pig4_0105878-0106878,111.0,106.0,0.018500000000000016,0.0003422500000000006,1.0,smooth,663.5842,0.88417894,12.974153509592668,0.9980446,0.9511864
67,67,pig4_0105878-0106878,105.0,106.0,0.003699999999999981,1.368999999999986e-05,1.0,smooth,663.5842,0.82452244,11.585308648083933,0.9980446,0.9511864
68,68,pig4_0105878-0106878,109.0,106.0,0.011099999999999999,0.00012320999999999998,1.0,smooth,663.5842,0.84818685,11.813045207915117,0.9980446,0.9511864
69,69,pig4_0105878-0106878,107.0,106.0,0.0037000000000000366,1.369000000000027e-05,1.0,smooth,663.5842,0.8322916,11.692404181882116,0.9980446,0.9511864
70,70,pig4_0105878-0106878,108.0,107.0,0.003699999999999981,1.368999999999986e-05,1.0,smooth,694.80444,0.8292395,11.16831249262419,0.99859995,0.95078915
71,71,pig4_0105878-0106878,113.0,107.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,694.80444,0.86382586,12.623393814918225,0.99859995,0.95078915
72,72,pig4_0105878-0106878,115.0,107.0,0.029600000000000015,0.0008761600000000009,1.0,smooth,694.80444,0.85717195,11.902166766501349,0.99859995,0.95078915
73,73,pig4_0105878-0106878,112.0,107.0,0.01849999999999996,0.00034224999999999853,1.0,smooth,694.80444,0.754035,11.062296252842298,0.99859995,0.95078915
74,74,pig4_0105878-0106878,113.0,107.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,694.80444,0.84386116,11.140036592912402,0.99859995,0.95078915
75,75,pig4_0105878-0106878,113.0,107.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,694.80444,0.8354628,12.364630728482462,0.99859995,0.95078915
76,76,pig4_0105878-0106878,114.0,107.0,0.02589999999999998,0.0006708099999999989,1.0,smooth,694.80444,0.798452,12.106886256232281,0.99859995,0.95078915
77,77,pig4_0105878-0106878,112.0,106.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,694.80444,0.85178673,11.700168911073181,0.99859995,0.95078915
78,78,pig4_0105878-0106878,109.0,106.0,0.011099999999999999,0.00012320999999999998,1.0,smooth,694.80444,0.8142399,12.115270438748622,0.99859995,0.95078915
79,79,pig4_0105878-0106878,113.0,106.0,0.025900000000000034,0.0006708100000000017,1.0,smooth,694.80444,0.84905887,12.289018629442433,0.99859995,0.95078915
80,80,pig4_0105878-0106878,103.0,106.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.8501756,34.853822224573236,0.153239,0.96395034
81,81,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,172.97824,0.8620461,34.11309964983764,0.153239,0.96395034
82,82,pig4_0105878-0106878,102.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.8974606,32.45399171475919,0.153239,0.96395034
83,83,pig4_0105878-0106878,100.0,105.0,0.018500000000000016,0.0003422500000000006,1.0,none,172.97824,0.91338456,33.961634460812824,0.153239,0.96395034
84,84,pig4_0105878-0106878,106.0,105.0,0.003699999999999981,1.368999999999986e-05,1.0,none,172.97824,0.8373958,34.599713053928404,0.153239,0.96395034
85,85,pig4_0105878-0106878,103.0,105.0,0.007400000000000018,5.476000000000026e-05,1.0,none,172.97824,0.8621677,34.01458917100585,0.153239,0.96395034
86,86,pig4_0105878-0106878,108.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.97915894,35.73229837188841,0.153239,0.96395034
87,87,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.9166289,33.209016210628775,0.153239,0.96395034
88,88,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,172.97824,0.8806432,35.54062029209671,0.153239,0.96395034
89,89,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,172.97824,0.855178,35.9476446726128,0.153239,0.96395034
90,90,pig4_0105878-0106878,104.0,104.0,0.0,0.0,1.0,stripe,915.4159,0.7691749,34.26035683141236,0.98680985,5.434294
91,91,pig4_0105878-0106878,107.0,103.0,0.014800000000000035,0.00021904000000000105,1.0,stripe,915.4159,0.94642603,33.291781848452295,0.98680985,5.434294
92,92,pig4_0105878-0106878,,103.0,2.109,4.447881,0.0,stripe,915.4159,0.00617613,75.32719318180705,0.98680985,5.434294
93,93,pig4_0105878-0106878,103.0,103.0,0.0,0.0,1.0,stripe,915.4159,0.83392906,33.5353781525175,0.98680985,5.434294
94,94,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,915.4159,0.908813,35.75268584713579,0.98680985,5.434294
95,95,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,915.4159,0.884715,35.26175754004247,0.98680985,5.434294
96,96,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,stripe,915.4159,0.92652553,35.94553174480361,0.98680985,5.434294
97,97,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,stripe,915.4159,0.88478243,32.63830725170031,0.98680985,5.434294
98,98,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,stripe,915.4159,0.8674815,33.397864345159725,0.98680985,5.434294
99,99,pig4_0105878-0106878,100.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,915.4159,0.83972853,33.81498882296364,0.98680985,5.434294
100,100,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,shift,396.84637,0.932319,33.833133844799946,0.99949086,1.1878415
101,101,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,396.84637,0.7820359,35.97273181859381,0.99949086,1.1878415
102,102,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,396.84637,0.9466127,35.1523030687422,0.99949086,1.1878415
103,103,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,396.84637,0.9174768,35.11266319299883,0.99949086,1.1878415
104,104,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,396.84637,0.9363743,34.14321093994551,0.99949086,1.1878415
105,105,pig4_0105878-0106878,98.0,101.0,0.011099999999999999,0.00012320999999999998,1.0,shift,396.84637,0.9351856,36.3686293179195,0.99949086,1.1878415
106,106,pig4_0105878-0106878,188.0,187.0,0.0036999999999999256,1.3689999999999449e-05,1.0,shift,396.84637,0.9226752,34.66896786821693,0.99949086,1.1878415
107,107,pig4_0105878-0106878,193.0,186.0,0.025900000000000034,0.0006708100000000017,1.0,shift,396.84637,0.9118184,32.361754847296545,0.99949086,1.1878415
108,108,pig4_0105878-0106878,187.0,186.0,0.0037000000000000366,1.369000000000027e-05,1.0,shift,396.84637,0.86054534,33.07471144447308,0.99949086,1.1878415
109,109,pig4_0105878-0106878,188.0,186.0,0.007399999999999962,5.475999999999944e-05,1.0,shift,396.84637,0.8100736,33.015261901145415,0.99949086,1.1878415
110,110,pig4_0105878-0106878,,100.0,2.1201,4.494824009999999,0.0,contr,280.97134,0.083027415,66.29149895222405,0.9993887,1.4681026
111,111,pig4_0105878-0106878,90.0,100.0,0.03699999999999998,0.0013689999999999983,1.0,contr,280.97134,0.5247468,69.27512546913341,0.9993887,1.4681026
112,112,pig4_0105878-0106878,103.0,100.0,0.011099999999999999,0.00012320999999999998,1.0,contr,280.97134,0.7158774,68.21582525482374,0.9993887,1.4681026
113,113,pig4_0105878-0106878,89.0,99.0,0.03699999999999998,0.0013689999999999983,1.0,contr,280.97134,0.6550745,64.77326476546715,0.9993887,1.4681026
114,114,pig4_0105878-0106878,92.0,99.0,0.02589999999999998,0.0006708099999999989,1.0,contr,280.97134,0.32542703,66.54310676479393,0.9993887,1.4681026
115,115,pig4_0105878-0106878,98.0,99.0,0.003699999999999981,1.368999999999986e-05,1.0,contr,280.97134,0.5378856,69.7260578509085,0.9993887,1.4681026
116,116,pig4_0105878-0106878,,99.0,2.1238,4.5105264400000005,0.0,contr,280.97134,0.25422502,63.26611872393378,0.9993887,1.4681026
117,117,pig4_0105878-0106878,,99.0,2.1238,4.5105264400000005,0.0,contr,280.97134,0.1307591,64.90794325756708,0.9993887,1.4681026
118,118,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,contr,280.97134,0.63666356,69.00372150464443,0.9993887,1.4681026
119,119,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,280.97134,0.26185748,67.50486401360632,0.9993887,1.4681026
120,120,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-6.2466133e-06,12.234201987093577,0.99302375,0.88044477
121,121,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-3.8002385e-05,12.2591748124587,0.99302375,0.88044477
122,122,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-2.3718458e-05,12.210760696501232,0.99302375,0.88044477
123,123,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-1.000776e-05,12.437358187057614,0.99302375,0.88044477
124,124,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,0.00020147627,12.32374055940876,0.99302375,0.88044477
125,125,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,1.3246667e-05,12.29735980351944,0.99302375,0.88044477
126,126,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,8.509867e-05,12.446256973128778,0.99302375,0.88044477
127,127,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-0.000104207546,12.524867351845842,0.99302375,0.88044477
128,128,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-1.7083017e-05,12.375499201466129,0.99302375,0.88044477
129,129,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,782.2922,-1.250417e-05,12.36599354865003,0.99302375,0.88044477
130,130,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,154.20195,0.8523361,34.94799152753151,0.07478717,0.9755794
131,131,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,none,154.20195,0.90866375,35.23741347277711,0.07478717,0.9755794
132,132,pig4_0105878-0106878,105.0,98.0,0.02589999999999998,0.0006708099999999989,1.0,none,154.20195,0.83047175,35.618974065613386,0.07478717,0.9755794
133,133,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,154.20195,0.87304026,34.721442664598605,0.07478717,0.9755794
134,134,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,154.20195,0.8434396,34.4306097997502,0.07478717,0.9755794
135,135,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,154.20195,0.9197585,34.13348043424532,0.07478717,0.9755794
136,136,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,154.20195,0.9032815,34.572192091425556,0.07478717,0.9755794
137,137,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,154.20195,0.891139,36.83484477462341,0.07478717,0.9755794
138,138,pig4_0105878-0106878,96.0,98.0,0.007400000000000018,5.476000000000026e-05,1.0,none,154.20195,0.911328,36.06348744503758,0.07478717,0.9755794
139,139,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,154.20195,0.8902466,34.15691894404499,0.07478717,0.9755794
140,140,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.10262056,73.7209416965936,0.99859816,1.9881092
141,141,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.0036847892,72.80249008913259,0.99859816,1.9881092
142,142,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.019298933,76.48167551771952,0.99859816,1.9881092
143,143,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.027426075,70.23713526932623,0.99859816,1.9881092
144,144,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.0036847892,73.03565903399826,0.99859816,1.9881092
145,145,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.104648784,74.53428748285872,0.99859816,1.9881092
146,146,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.0039967685,81.23207331604355,0.99859816,1.9881092
147,147,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.028245501,74.58671556536497,0.99859816,1.9881092
148,148,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.013812202,76.79963305041458,0.99859816,1.9881092
149,149,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,328.41693,0.008364314,72.57167045139468,0.99859816,1.9881092
150,150,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.028038276,72.21722802662909,0.9997284,1.9070201
151,151,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.025231276,74.59899042311822,0.9997284,1.9070201
152,152,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.004502417,75.11367575588659,0.9997284,1.9070201
153,153,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.038828243,77.90639079181217,0.9997284,1.9070201
154,154,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.0054009613,72.91288879336695,0.9997284,1.9070201
155,155,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.036259446,76.77561305213746,0.9997284,1.9070201
156,156,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.004659052,73.81502592296015,0.9997284,1.9070201
157,157,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.005023237,74.07641974632023,0.9997284,1.9070201
158,158,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.0041282414,76.82163819345018,0.9997284,1.9070201
159,159,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,312.57715,0.006679843,73.3945886602311,0.9997284,1.9070201
160,160,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,shift,274.459,0.8950046,34.0895964654862,0.9974082,1.0407697
161,161,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,shift,274.459,0.85112697,35.115378164907554,0.9974082,1.0407697
162,162,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,shift,274.459,0.87882936,34.58747098674622,0.9974082,1.0407697
163,163,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,shift,274.459,0.87145656,36.214448229095076,0.9974082,1.0407697
164,164,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,shift,274.459,0.8843617,35.49141557023689,0.9974082,1.0407697
165,165,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,shift,274.459,0.8707334,34.71835441525588,0.9974082,1.0407697
166,166,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,274.459,0.8895482,35.23112035510499,0.9974082,1.0407697
167,167,pig4_0105878-0106878,129.0,134.0,0.018500000000000016,0.0003422500000000006,1.0,shift,274.459,0.87816805,33.798090238249266,0.9974082,1.0407697
168,168,pig4_0105878-0106878,137.0,134.0,0.011099999999999999,0.00012320999999999998,1.0,shift,274.459,0.8382857,33.25213176056192,0.9974082,1.0407697
169,169,pig4_0105878-0106878,139.0,134.0,0.01849999999999996,0.00034224999999999853,1.0,shift,274.459,0.8828742,33.525996185224,0.9974082,1.0407697
170,170,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,noise,327.50134,0.004392918,80.77665216451963,0.99925476,2.085895
171,171,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,noise,327.50134,0.0036847892,75.80444349812291,0.99925476,2.085895
172,172,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,noise,327.50134,0.13119878,73.89876089889098,0.99925476,2.085895
173,173,pig4_0105878-0106878,90.0,97.0,0.02589999999999998,0.0006708099999999989,1.0,noise,327.50134,0.44572335,70.29794515399136,0.99925476,2.085895
174,174,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,noise,327.50134,0.034378238,73.10524688336083,0.99925476,2.085895
175,175,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,noise,327.50134,0.0036847892,76.9104793426565,0.99925476,2.085895
176,176,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,noise,327.50134,0.01654629,74.75486592499468,0.99925476,2.085895
177,177,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,noise,327.50134,0.0037775422,71.25751882080803,0.99925476,2.085895
178,178,pig4_0105878-0106878,,96.0,2.1349,4.55779801,0.0,noise,327.50134,0.11386746,67.94428998016966,0.99925476,2.085895
179,179,pig4_0105878-0106878,,96.0,2.1349,4.55779801,0.0,noise,327.50134,0.09269757,77.49280174982023,0.99925476,2.085895
