,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,maha_score,estimation_score,maha_img_score,supervised_score,glow_score
18,18,pig4_0105878-0106878,,102.0,2.1127,4.463501289999999,0.0,noise,319.9654,0.08255469,70.58235704242567,0.9984909,1.9521316
19,19,pig4_0105878-0106878,,102.0,2.1127,4.463501289999999,0.0,noise,319.9654,0.0036847892,74.39865015685879,0.9984909,1.9521316
20,20,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,noise,359.47913,0.10663469,74.95031377495143,0.9981704,1.9804064
21,21,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,noise,359.47913,0.10735434,73.62366565960271,0.9981704,1.9804064
22,22,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,noise,359.47913,0.0036847892,75.53342793456247,0.9981704,1.9804064
23,23,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,noise,359.47913,0.0036847892,75.61660055470054,0.9981704,1.9804064
24,24,pig4_0105878-0106878,,100.0,2.1201,4.494824009999999,0.0,noise,359.47913,0.0065700584,70.29011906349601,0.9981704,1.9804064
25,25,pig4_0105878-0106878,,100.0,2.1201,4.494824009999999,0.0,noise,359.47913,0.064566195,76.23772603052731,0.9981704,1.9804064
26,26,pig4_0105878-0106878,,100.0,2.1201,4.494824009999999,0.0,noise,359.47913,0.015323336,74.04373838202844,0.9981704,1.9804064
27,27,pig4_0105878-0106878,,100.0,2.1201,4.494824009999999,0.0,noise,359.47913,0.024799792,77.36646987443508,0.9981704,1.9804064
28,28,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,noise,359.47913,0.0036847892,74.8193627707313,0.9981704,1.9804064
29,29,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,noise,359.47913,0.004260222,71.23329286111202,0.9981704,1.9804064
30,30,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,none,178.2337,0.9242371,32.48068933837529,0.0056420024,0.95858777
31,31,pig4_0105878-0106878,103.0,101.0,0.007399999999999962,5.475999999999944e-05,1.0,none,178.2337,0.8448541,31.73207575021449,0.0056420024,0.95858777
32,32,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,none,178.2337,0.71181583,32.127158904737136,0.0056420024,0.95858777
33,33,pig4_0105878-0106878,103.0,101.0,0.007399999999999962,5.475999999999944e-05,1.0,none,178.2337,0.76184976,32.41803460076138,0.0056420024,0.95858777
34,34,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,none,178.2337,0.8712859,32.353255411660925,0.0056420024,0.95858777
35,35,pig4_0105878-0106878,108.0,101.0,0.02589999999999998,0.0006708099999999989,1.0,none,178.2337,0.8246437,32.55916599410401,0.0056420024,0.95858777
36,36,pig4_0105878-0106878,98.0,101.0,0.011099999999999999,0.00012320999999999998,1.0,none,178.2337,0.9240869,33.1080052476408,0.0056420024,0.95858777
37,37,pig4_0105878-0106878,100.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,178.2337,0.9259099,34.821168815481066,0.0056420024,0.95858777
38,38,pig4_0105878-0106878,98.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,178.2337,0.85402024,33.543989626463855,0.0056420024,0.95858777
39,39,pig4_0105878-0106878,104.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,178.2337,0.8261782,33.35245324795524,0.0056420024,0.95858777
40,40,pig4_0105878-0106878,13.0,2.0,0.0407,0.00165649,1.0,zoom,220.50659,0.8760505,42.25900157233498,0.69636697,1.0861698
41,41,pig4_0105878-0106878,8.0,2.0,0.0222,0.00049284,1.0,zoom,220.50659,0.51142806,41.26321286689473,0.69636697,1.0861698
42,42,pig4_0105878-0106878,4.0,2.0,0.0074,5.4760000000000004e-05,1.0,zoom,220.50659,0.3079374,40.50889880861801,0.69636697,1.0861698
43,43,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,220.50659,0.14420497,39.3749626376454,0.69636697,1.0861698
44,44,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,220.50659,0.1025688,41.738097335439605,0.69636697,1.0861698
45,45,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,220.50659,0.09604375,40.25522449065143,0.69636697,1.0861698
46,46,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,220.50659,0.1370418,43.98181485264296,0.69636697,1.0861698
47,47,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,220.50659,0.05996711,44.192289681714286,0.69636697,1.0861698
48,48,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,220.50659,0.117654756,44.53999751912595,0.69636697,1.0861698
49,49,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,220.50659,0.19535206,42.40984585438396,0.69636697,1.0861698
50,50,pig4_0105878-0106878,108.0,103.0,0.018500000000000016,0.0003422500000000006,1.0,none,147.94308,0.746966,35.08097426380918,0.6240299,0.96615195
51,51,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.9212416,32.0340614359233,0.6240299,0.96615195
52,52,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.77831256,34.142850168612995,0.6240299,0.96615195
53,53,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,147.94308,0.865319,35.343010839653445,0.6240299,0.96615195
54,54,pig4_0105878-0106878,102.0,104.0,0.007400000000000018,5.476000000000026e-05,1.0,none,147.94308,0.82249224,32.248720637520194,0.6240299,0.96615195
55,55,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,147.94308,0.8481972,32.81771456789863,0.6240299,0.96615195
56,56,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,147.94308,0.8165065,33.74202231854687,0.6240299,0.96615195
57,57,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.81450033,33.31120132226195,0.6240299,0.96615195
58,58,pig4_0105878-0106878,105.0,104.0,0.003699999999999981,1.368999999999986e-05,1.0,none,147.94308,0.8763744,35.26088472423509,0.6240299,0.96615195
59,59,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,147.94308,0.92142224,31.77036664870994,0.6240299,0.96615195
60,60,pig4_0105878-0106878,121.0,105.0,0.05920000000000003,0.0035046400000000037,1.0,intsh,628.52747,0.87390953,20.36044549236207,0.9991742,0.9837601
61,61,pig4_0105878-0106878,117.0,105.0,0.044399999999999995,0.0019713599999999997,1.0,intsh,628.52747,0.87525463,20.70785520566322,0.9991742,0.9837601
62,62,pig4_0105878-0106878,117.0,105.0,0.044399999999999995,0.0019713599999999997,1.0,intsh,628.52747,0.9694727,21.65094105802896,0.9991742,0.9837601
63,63,pig4_0105878-0106878,116.0,105.0,0.040700000000000014,0.0016564900000000011,1.0,intsh,628.52747,0.9213368,21.483024916045917,0.9991742,0.9837601
64,64,pig4_0105878-0106878,117.0,105.0,0.044399999999999995,0.0019713599999999997,1.0,intsh,628.52747,0.9439665,21.485797620800852,0.9991742,0.9837601
65,65,pig4_0105878-0106878,115.0,106.0,0.03330000000000005,0.0011088900000000034,1.0,intsh,628.52747,0.9329142,20.30395641761818,0.9991742,0.9837601
66,66,pig4_0105878-0106878,115.0,106.0,0.03330000000000005,0.0011088900000000034,1.0,intsh,628.52747,0.9527054,20.467468963962535,0.9991742,0.9837601
67,67,pig4_0105878-0106878,112.0,106.0,0.022199999999999998,0.0004928399999999999,1.0,intsh,628.52747,0.9299509,20.75774746501496,0.9991742,0.9837601
68,68,pig4_0105878-0106878,113.0,106.0,0.025900000000000034,0.0006708100000000017,1.0,intsh,628.52747,0.8956087,21.288310899424193,0.9991742,0.9837601
69,69,pig4_0105878-0106878,115.0,106.0,0.03330000000000005,0.0011088900000000034,1.0,intsh,628.52747,0.9301249,22.372872378808847,0.9991742,0.9837601
70,70,pig4_0105878-0106878,102.0,107.0,0.018500000000000016,0.0003422500000000006,1.0,shift,312.74725,0.8921343,33.61417767946007,0.99905676,1.1131893
71,71,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,shift,312.74725,0.87640077,33.1064276060981,0.99905676,1.1131893
72,72,pig4_0105878-0106878,105.0,107.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,312.74725,0.8004912,34.43804247010634,0.99905676,1.1131893
73,73,pig4_0105878-0106878,98.0,107.0,0.033299999999999996,0.0011088899999999997,1.0,shift,312.74725,0.90500957,34.06541407706665,0.99905676,1.1131893
74,74,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,shift,312.74725,0.893393,33.17690268996764,0.99905676,1.1131893
75,75,pig4_0105878-0106878,164.0,163.0,0.0036999999999999256,1.3689999999999449e-05,1.0,shift,312.74725,0.8788444,34.01800383962909,0.99905676,1.1131893
76,76,pig4_0105878-0106878,156.0,163.0,0.025900000000000034,0.0006708100000000017,1.0,shift,312.74725,0.7848659,35.03416687613485,0.99905676,1.1131893
77,77,pig4_0105878-0106878,163.0,162.0,0.0037000000000000366,1.369000000000027e-05,1.0,shift,312.74725,0.87934273,32.10029519743566,0.99905676,1.1131893
78,78,pig4_0105878-0106878,162.0,162.0,0.0,0.0,1.0,shift,312.74725,0.87957835,32.895366444701416,0.99905676,1.1131893
79,79,pig4_0105878-0106878,162.0,162.0,0.0,0.0,1.0,shift,312.74725,0.85146075,34.12759637005303,0.99905676,1.1131893
80,80,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.08103536,46.57378267586434,0.44227874,1.0880667
81,81,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.08778837,44.11354949613287,0.44227874,1.0880667
82,82,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.17872976,42.02230295072289,0.44227874,1.0880667
83,83,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.08601688,43.02767653044171,0.44227874,1.0880667
84,84,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.13216625,44.305612503121324,0.44227874,1.0880667
85,85,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.28713563,43.55481733811104,0.44227874,1.0880667
86,86,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.2669363,45.652003927774174,0.44227874,1.0880667
87,87,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.17993975,43.09462513069487,0.44227874,1.0880667
88,88,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.25938344,42.20580898480901,0.44227874,1.0880667
89,89,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,203.20016,0.2010898,44.70918293342942,0.44227874,1.0880667
90,90,pig4_0105878-0106878,104.0,104.0,0.0,0.0,1.0,none,151.04915,0.7691749,34.26035683141236,0.26815107,0.96243185
91,91,pig4_0105878-0106878,107.0,103.0,0.014800000000000035,0.00021904000000000105,1.0,none,151.04915,0.94642603,33.291781848452295,0.26815107,0.96243185
92,92,pig4_0105878-0106878,101.0,103.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.04915,0.86800134,33.1590939783239,0.26815107,0.96243185
93,93,pig4_0105878-0106878,103.0,103.0,0.0,0.0,1.0,none,151.04915,0.83392906,33.5353781525175,0.26815107,0.96243185
94,94,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.908813,35.75268584713579,0.26815107,0.96243185
95,95,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.884715,35.26175754004247,0.26815107,0.96243185
96,96,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,none,151.04915,0.92652553,35.94553174480361,0.26815107,0.96243185
97,97,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.04915,0.88478243,32.63830725170031,0.26815107,0.96243185
98,98,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.04915,0.8674815,33.397864345159725,0.26815107,0.96243185
99,99,pig4_0105878-0106878,100.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.83972853,33.81498882296364,0.26815107,0.96243185
100,100,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,none,175.54443,0.932319,33.833133844799946,0.0909713,0.9602028
101,101,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,none,175.54443,0.7820359,35.97273181859381,0.0909713,0.9602028
102,102,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,none,175.54443,0.9466127,35.1523030687422,0.0909713,0.9602028
103,103,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,none,175.54443,0.9174768,35.11266319299883,0.0909713,0.9602028
104,104,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,none,175.54443,0.9363743,34.14321093994551,0.0909713,0.9602028
105,105,pig4_0105878-0106878,98.0,101.0,0.011099999999999999,0.00012320999999999998,1.0,none,175.54443,0.9351856,36.3686293179195,0.0909713,0.9602028
106,106,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,none,175.54443,0.9376214,34.32105094288546,0.0909713,0.9602028
107,107,pig4_0105878-0106878,107.0,100.0,0.025900000000000034,0.0006708100000000017,1.0,none,175.54443,0.92471325,32.690872410177946,0.0909713,0.9602028
108,108,pig4_0105878-0106878,101.0,100.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,175.54443,0.87390083,34.298885367721645,0.0909713,0.9602028
109,109,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,none,175.54443,0.8158271,33.55175887727403,0.0909713,0.9602028
110,110,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,209.06337,0.79203475,33.52974738455334,0.998635,1.0319214
111,111,pig4_0105878-0106878,100.0,100.0,0.0,0.0,1.0,shift,209.06337,0.8330044,35.76024524780179,0.998635,1.0319214
112,112,pig4_0105878-0106878,107.0,100.0,0.025900000000000034,0.0006708100000000017,1.0,shift,209.06337,0.9582388,35.13810979089266,0.998635,1.0319214
113,113,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,shift,209.06337,0.8182216,33.22988701221378,0.998635,1.0319214
114,114,pig4_0105878-0106878,92.0,99.0,0.02589999999999998,0.0006708099999999989,1.0,shift,209.06337,0.7300707,33.85085832745167,0.998635,1.0319214
115,115,pig4_0105878-0106878,104.0,99.0,0.018500000000000016,0.0003422500000000006,1.0,shift,209.06337,0.88602877,34.74273319792938,0.998635,1.0319214
116,116,pig4_0105878-0106878,107.0,99.0,0.029600000000000015,0.0008761600000000009,1.0,shift,209.06337,0.9146591,32.24760631585176,0.998635,1.0319214
117,117,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,shift,209.06337,0.8642426,32.87008667389536,0.998635,1.0319214
118,118,pig4_0105878-0106878,140.0,135.0,0.018500000000000016,0.0003422500000000006,1.0,shift,209.06337,0.83855224,33.710775882481514,0.998635,1.0319214
119,119,pig4_0105878-0106878,136.0,135.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,209.06337,0.9207377,33.52619024382289,0.998635,1.0319214
120,120,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,rect,202.95677,0.89805835,33.95856576312242,0.5656078,1.018485
121,121,pig4_0105878-0106878,91.0,98.0,0.025900000000000034,0.0006708100000000017,1.0,rect,202.95677,1.010361,37.55531606378378,0.5656078,1.018485
122,122,pig4_0105878-0106878,91.0,98.0,0.025900000000000034,0.0006708100000000017,1.0,rect,202.95677,0.97718513,37.661926833095265,0.5656078,1.018485
123,123,pig4_0105878-0106878,88.0,98.0,0.03700000000000003,0.0013690000000000024,1.0,rect,202.95677,0.96334094,38.02286986973506,0.5656078,1.018485
124,124,pig4_0105878-0106878,91.0,98.0,0.025900000000000034,0.0006708100000000017,1.0,rect,202.95677,1.0267148,37.7636760864656,0.5656078,1.018485
125,125,pig4_0105878-0106878,90.0,98.0,0.029600000000000015,0.0008761600000000009,1.0,rect,202.95677,0.8860236,36.27014507915936,0.5656078,1.018485
126,126,pig4_0105878-0106878,90.0,98.0,0.029600000000000015,0.0008761600000000009,1.0,rect,202.95677,0.97447,37.15123044823925,0.5656078,1.018485
127,127,pig4_0105878-0106878,91.0,98.0,0.025900000000000034,0.0006708100000000017,1.0,rect,202.95677,0.9552795,37.22791629300109,0.5656078,1.018485
128,128,pig4_0105878-0106878,88.0,98.0,0.03700000000000003,0.0013690000000000024,1.0,rect,202.95677,0.97420275,37.287259703108695,0.5656078,1.018485
129,129,pig4_0105878-0106878,91.0,98.0,0.025900000000000034,0.0006708100000000017,1.0,rect,202.95677,0.9879289,38.03220366099369,0.5656078,1.018485
130,130,pig4_0105878-0106878,107.0,98.0,0.033299999999999996,0.0011088899999999997,1.0,smooth,648.2698,0.87284553,11.484858178693754,0.99453473,0.9527258
131,131,pig4_0105878-0106878,106.0,98.0,0.02959999999999996,0.0008761599999999976,1.0,smooth,648.2698,0.9044674,11.550534345417432,0.99453473,0.9527258
132,132,pig4_0105878-0106878,107.0,98.0,0.033299999999999996,0.0011088899999999997,1.0,smooth,648.2698,0.9116698,10.997074253066554,0.99453473,0.9527258
133,133,pig4_0105878-0106878,107.0,98.0,0.033299999999999996,0.0011088899999999997,1.0,smooth,648.2698,0.8835646,11.672717129395437,0.99453473,0.9527258
134,134,pig4_0105878-0106878,107.0,98.0,0.033299999999999996,0.0011088899999999997,1.0,smooth,648.2698,0.8954587,11.675909580190533,0.99453473,0.9527258
135,135,pig4_0105878-0106878,106.0,98.0,0.02959999999999996,0.0008761599999999976,1.0,smooth,648.2698,0.9083717,11.275621821142913,0.99453473,0.9527258
136,136,pig4_0105878-0106878,105.0,98.0,0.02589999999999998,0.0006708099999999989,1.0,smooth,648.2698,0.88633555,12.940889219123092,0.99453473,0.9527258
137,137,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,smooth,648.2698,0.91847086,12.897991450913118,0.99453473,0.9527258
138,138,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,smooth,648.2698,0.8774818,11.68455934630956,0.99453473,0.9527258
139,139,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,648.2698,0.89213306,10.907459180821498,0.99453473,0.9527258
140,140,pig4_0105878-0106878,93.0,98.0,0.018500000000000016,0.0003422500000000006,1.0,none,158.83069,0.77591616,33.83732865514354,0.162789,0.9691563
141,141,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,158.83069,0.8354872,36.31215837376706,0.162789,0.9691563
142,142,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,158.83069,0.9283361,36.140131693613036,0.162789,0.9691563
143,143,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,158.83069,0.90081185,35.162382201258964,0.162789,0.9691563
144,144,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,158.83069,0.95340055,35.102546467413575,0.162789,0.9691563
145,145,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,158.83069,0.89128655,35.11853964090365,0.162789,0.9691563
146,146,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,158.83069,0.81178147,33.31427657199556,0.162789,0.9691563
147,147,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,158.83069,0.8224095,34.724970571055835,0.162789,0.9691563
148,148,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,158.83069,0.8400496,33.375792798899184,0.162789,0.9691563
149,149,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,158.83069,0.8810865,35.102644723999134,0.162789,0.9691563
150,150,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,143.04005,0.9306001,34.13237427004713,0.004193093,0.9650001
151,151,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,143.04005,0.9415598,34.282792069779504,0.004193093,0.9650001
152,152,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,143.04005,0.8656736,33.34115833735759,0.004193093,0.9650001
153,153,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,143.04005,0.9055256,34.47659667734938,0.004193093,0.9650001
154,154,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,143.04005,0.9587541,34.92075047197743,0.004193093,0.9650001
155,155,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,143.04005,0.91171277,36.840787895249846,0.004193093,0.9650001
156,156,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.85720366,35.933639405662234,0.004193093,0.9650001
157,157,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.93148917,34.68257050823581,0.004193093,0.9650001
158,158,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.94330394,36.97568538931681,0.004193093,0.9650001
159,159,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.88017786,36.63260623832448,0.004193093,0.9650001
160,160,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,173.492,0.8950046,34.0895964654862,0.27657703,0.9700425
161,161,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,173.492,0.85112697,35.115378164907554,0.27657703,0.9700425
162,162,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,173.492,0.87882936,34.58747098674622,0.27657703,0.9700425
163,163,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,173.492,0.87145656,36.214448229095076,0.27657703,0.9700425
164,164,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,173.492,0.8843617,35.49141557023689,0.27657703,0.9700425
165,165,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,173.492,0.8707334,34.71835441525588,0.27657703,0.9700425
166,166,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,173.492,0.8895482,35.23112035510499,0.27657703,0.9700425
167,167,pig4_0105878-0106878,93.0,98.0,0.018500000000000016,0.0003422500000000006,1.0,none,173.492,0.86591274,34.39288407622223,0.27657703,0.9700425
168,168,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,173.492,0.8491466,33.81275460013345,0.27657703,0.9700425
169,169,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,none,173.492,0.88989437,34.71752389331112,0.27657703,0.9700425
170,170,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,805.6806,-0.000100024976,12.19312839733307,0.9921119,0.8797669
171,171,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,contr,805.6806,-9.886315e-05,12.00745828644795,0.9921119,0.8797669
172,172,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,contr,805.6806,-8.848356e-05,12.263007392183717,0.9921119,0.8797669
173,173,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,contr,805.6806,-5.432451e-05,12.251720976718744,0.9921119,0.8797669
174,174,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,contr,805.6806,-6.362097e-05,12.276463277723929,0.9921119,0.8797669
175,175,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,contr,805.6806,-8.050422e-05,12.160529881361454,0.9921119,0.8797669
176,176,pig4_0105878-0106878,,97.0,2.1311999999999998,4.542013439999999,0.0,contr,805.6806,-0.000118086115,12.346587757534268,0.9921119,0.8797669
