,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,maha_score,estimation_score,maha_img_score,supervised_score,glow_score
13,13,pig4_0105878-0106878,101.0,103.0,0.007399999999999962,5.475999999999944e-05,1.0,none,155.40764,0.67864037,32.293825825389135,0.16586266,0.9504289
14,14,pig4_0105878-0106878,104.0,103.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,155.40764,0.7467242,31.354243267845995,0.16586266,0.9504289
15,15,pig4_0105878-0106878,114.0,103.0,0.040700000000000014,0.0016564900000000011,1.0,none,155.40764,0.84759384,31.997301871676527,0.16586266,0.9504289
16,16,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,none,155.40764,0.8096155,33.23472467482922,0.16586266,0.9504289
17,17,pig4_0105878-0106878,110.0,102.0,0.029600000000000015,0.0008761600000000009,1.0,none,155.40764,0.73610854,31.812598754745764,0.16586266,0.9504289
18,18,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,none,155.40764,0.82784307,33.12036608583932,0.16586266,0.9504289
19,19,pig4_0105878-0106878,105.0,102.0,0.011099999999999999,0.00012320999999999998,1.0,none,155.40764,0.8359595,32.097860797763815,0.16586266,0.9504289
20,20,pig4_0105878-0106878,100.0,101.0,0.0037000000000000366,1.369000000000027e-05,1.0,stripe,970.2595,0.87441295,33.42508418810542,0.9894282,7.618297
21,21,pig4_0105878-0106878,115.0,101.0,0.05180000000000001,0.0026832400000000012,1.0,stripe,970.2595,0.7372399,33.54431119011637,0.9894282,7.618297
22,22,pig4_0105878-0106878,116.0,101.0,0.055499999999999994,0.0030802499999999992,1.0,stripe,970.2595,0.7398951,32.978845417435025,0.9894282,7.618297
23,23,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,stripe,970.2595,0.0060043847,89.16228424291467,0.9894282,7.618297
24,24,pig4_0105878-0106878,101.0,100.0,0.0037000000000000366,1.369000000000027e-05,1.0,stripe,970.2595,0.82686484,32.50019002410759,0.9894282,7.618297
25,25,pig4_0105878-0106878,105.0,100.0,0.018500000000000016,0.0003422500000000006,1.0,stripe,970.2595,0.80042756,30.863466310034724,0.9894282,7.618297
26,26,pig4_0105878-0106878,108.0,100.0,0.029600000000000015,0.0008761600000000009,1.0,stripe,970.2595,0.7598136,33.35235107210279,0.9894282,7.618297
27,27,pig4_0105878-0106878,106.0,100.0,0.022199999999999998,0.0004928399999999999,1.0,stripe,970.2595,0.819886,32.42047761202505,0.9894282,7.618297
28,28,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,970.2595,0.98326224,32.08672637991987,0.9894282,7.618297
29,29,pig4_0105878-0106878,95.0,101.0,0.022199999999999998,0.0004928399999999999,1.0,stripe,970.2595,0.8875501,31.001516351820335,0.9894282,7.618297
30,30,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,404.66013,0.9242371,32.48068933837529,0.99916863,1.094815
31,31,pig4_0105878-0106878,103.0,101.0,0.007399999999999962,5.475999999999944e-05,1.0,shift,404.66013,0.8448541,31.73207575021449,0.99916863,1.094815
32,32,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,404.66013,0.71181583,32.127158904737136,0.99916863,1.094815
33,33,pig4_0105878-0106878,103.0,101.0,0.007399999999999962,5.475999999999944e-05,1.0,shift,404.66013,0.76184976,32.41803460076138,0.99916863,1.094815
34,34,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,404.66013,0.8712859,32.353255411660925,0.99916863,1.094815
35,35,pig4_0105878-0106878,108.0,101.0,0.02589999999999998,0.0006708099999999989,1.0,shift,404.66013,0.8246437,32.55916599410401,0.99916863,1.094815
36,36,pig4_0105878-0106878,182.0,185.0,0.011099999999999999,0.00012320999999999998,1.0,shift,404.66013,0.9226908,31.962954398398676,0.99916863,1.094815
37,37,pig4_0105878-0106878,183.0,186.0,0.011099999999999999,0.00012320999999999998,1.0,shift,404.66013,0.92212796,34.5808764458737,0.99916863,1.094815
38,38,pig4_0105878-0106878,181.0,186.0,0.01849999999999996,0.00034224999999999853,1.0,shift,404.66013,0.8857798,32.916538347050405,0.99916863,1.094815
39,39,pig4_0105878-0106878,187.0,186.0,0.0037000000000000366,1.369000000000027e-05,1.0,shift,404.66013,0.84490556,31.16863667774309,0.99916863,1.094815
40,40,pig4_0105878-0106878,115.0,102.0,0.04810000000000003,0.002313610000000003,1.0,intsh,239.58105,0.9083468,25.327937213783294,0.9922753,0.9133672
41,41,pig4_0105878-0106878,117.0,102.0,0.055499999999999994,0.0030802499999999992,1.0,intsh,239.58105,0.9434666,25.954153067802732,0.9922753,0.9133672
42,42,pig4_0105878-0106878,117.0,102.0,0.055499999999999994,0.0030802499999999992,1.0,intsh,239.58105,0.98718375,24.901075061214666,0.9922753,0.9133672
43,43,pig4_0105878-0106878,117.0,102.0,0.055499999999999994,0.0030802499999999992,1.0,intsh,239.58105,0.93993247,24.72789909340632,0.9922753,0.9133672
44,44,pig4_0105878-0106878,113.0,102.0,0.040700000000000014,0.0016564900000000011,1.0,intsh,239.58105,0.9304728,26.263891319276226,0.9922753,0.9133672
45,45,pig4_0105878-0106878,118.0,102.0,0.05920000000000003,0.0035046400000000037,1.0,intsh,239.58105,1.0192868,24.875441072976496,0.9922753,0.9133672
46,46,pig4_0105878-0106878,118.0,103.0,0.05550000000000005,0.0030802500000000053,1.0,intsh,239.58105,0.9697193,25.677429339479716,0.9922753,0.9133672
47,47,pig4_0105878-0106878,118.0,103.0,0.05550000000000005,0.0030802500000000053,1.0,intsh,239.58105,1.0349246,25.16630755825169,0.9922753,0.9133672
48,48,pig4_0105878-0106878,118.0,103.0,0.05550000000000005,0.0030802500000000053,1.0,intsh,239.58105,1.0099494,25.053295270053002,0.9922753,0.9133672
49,49,pig4_0105878-0106878,113.0,103.0,0.03700000000000003,0.0013690000000000024,1.0,intsh,239.58105,0.87613815,25.014148879025203,0.9922753,0.9133672
50,50,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,intsh,310.8723,0.7518352,45.44033881884416,0.9994267,1.0422989
51,51,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,intsh,310.8723,0.9096426,43.429670983362975,0.9994267,1.0422989
52,52,pig4_0105878-0106878,107.0,103.0,0.014800000000000035,0.00021904000000000105,1.0,intsh,310.8723,0.7741991,44.01330840379201,0.9994267,1.0422989
53,53,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,intsh,310.8723,0.8298646,45.605176611480466,0.9994267,1.0422989
54,54,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,intsh,310.8723,0.7848973,42.46462834106681,0.9994267,1.0422989
55,55,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,intsh,310.8723,0.8379101,44.23710129462108,0.9994267,1.0422989
56,56,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,intsh,310.8723,0.8082744,44.05245980240429,0.9994267,1.0422989
57,57,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,intsh,310.8723,0.76230687,43.15989440551544,0.9994267,1.0422989
58,58,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,intsh,310.8723,0.8340833,46.42228520641689,0.9994267,1.0422989
59,59,pig4_0105878-0106878,108.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,intsh,310.8723,0.8750065,42.803186377093745,0.9994267,1.0422989
60,60,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,189.46689,0.21878703,39.16597075809872,0.8750516,1.0873686
61,61,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,189.46689,0.2418518,40.601141230139355,0.8750516,1.0873686
62,62,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,189.46689,0.2435074,43.57954097060609,0.8750516,1.0873686
63,63,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,189.46689,0.23399843,42.36806326568087,0.8750516,1.0873686
64,64,pig4_0105878-0106878,,0.0,2.4901,6.20059801,0.0,zoom,189.46689,0.2726478,41.662200769564755,0.8750516,1.0873686
65,65,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,189.46689,0.24736996,40.04298385707898,0.8750516,1.0873686
66,66,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,189.46689,0.27306208,43.05809634859669,0.8750516,1.0873686
67,67,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,189.46689,0.1367362,42.00445263156296,0.8750516,1.0873686
68,68,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,189.46689,0.15024096,40.52744433543788,0.8750516,1.0873686
69,69,pig4_0105878-0106878,,1.0,2.4864,6.182184960000001,0.0,zoom,189.46689,0.116578594,43.29505653364509,0.8750516,1.0873686
70,70,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.088747315,72.55387778810169,0.9998343,1.993313
71,71,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.005390624,74.84561648399043,0.9998343,1.993313
72,72,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.19818418,70.79391206999894,0.9998343,1.993313
73,73,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.0671169,72.50880545924672,0.9998343,1.993313
74,74,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.0043099904,76.10979935113436,0.9998343,1.993313
75,75,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.005360361,75.33444592686243,0.9998343,1.993313
76,76,pig4_0105878-0106878,,107.0,2.0942,4.385673639999999,0.0,noise,341.04767,0.0093808165,71.95244451674154,0.9998343,1.993313
77,77,pig4_0105878-0106878,,106.0,2.0979,4.401184410000001,0.0,noise,341.04767,0.0041610207,76.46630368067454,0.9998343,1.993313
78,78,pig4_0105878-0106878,,106.0,2.0979,4.401184410000001,0.0,noise,341.04767,0.0036847892,77.92016158697201,0.9998343,1.993313
79,79,pig4_0105878-0106878,,106.0,2.0979,4.401184410000001,0.0,noise,341.04767,0.0036847892,72.84578392737525,0.9998343,1.993313
80,80,pig4_0105878-0106878,111.0,106.0,0.018500000000000016,0.0003422500000000006,1.0,smooth,697.8484,0.8423144,11.584914476860085,0.9977035,0.94420373
81,81,pig4_0105878-0106878,112.0,106.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,697.8484,0.8630393,11.66244111533177,0.9977035,0.94420373
82,82,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,smooth,697.8484,0.82658756,11.146903483152174,0.9977035,0.94420373
83,83,pig4_0105878-0106878,110.0,105.0,0.018500000000000016,0.0003422500000000006,1.0,smooth,697.8484,0.8185316,10.741352495767792,0.9977035,0.94420373
84,84,pig4_0105878-0106878,112.0,105.0,0.02589999999999998,0.0006708099999999989,1.0,smooth,697.8484,0.8238748,11.742871199485068,0.9977035,0.94420373
85,85,pig4_0105878-0106878,111.0,105.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,697.8484,0.85828316,10.234044330313811,0.9977035,0.94420373
86,86,pig4_0105878-0106878,111.0,105.0,0.022199999999999998,0.0004928399999999999,1.0,smooth,697.8484,0.8962217,12.930279104556812,0.9977035,0.94420373
87,87,pig4_0105878-0106878,111.0,104.0,0.02589999999999998,0.0006708099999999989,1.0,smooth,697.8484,0.8413466,11.392412002946061,0.9977035,0.94420373
88,88,pig4_0105878-0106878,112.0,104.0,0.02959999999999996,0.0008761599999999976,1.0,smooth,697.8484,0.8348289,11.334731879771283,0.9977035,0.94420373
89,89,pig4_0105878-0106878,112.0,104.0,0.02959999999999996,0.0008761599999999976,1.0,smooth,697.8484,0.8484124,11.936008455711235,0.9977035,0.94420373
90,90,pig4_0105878-0106878,104.0,104.0,0.0,0.0,1.0,none,151.04915,0.7691749,34.26035683141236,0.26815107,0.96355814
91,91,pig4_0105878-0106878,107.0,103.0,0.014800000000000035,0.00021904000000000105,1.0,none,151.04915,0.94642603,33.291781848452295,0.26815107,0.96355814
92,92,pig4_0105878-0106878,101.0,103.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.04915,0.86800134,33.1590939783239,0.26815107,0.96355814
93,93,pig4_0105878-0106878,103.0,103.0,0.0,0.0,1.0,none,151.04915,0.83392906,33.5353781525175,0.26815107,0.96355814
94,94,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.908813,35.75268584713579,0.26815107,0.96355814
95,95,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.884715,35.26175754004247,0.26815107,0.96355814
96,96,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,none,151.04915,0.92652553,35.94553174480361,0.26815107,0.96355814
97,97,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.04915,0.88478243,32.63830725170031,0.26815107,0.96355814
98,98,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.04915,0.8674815,33.397864345159725,0.26815107,0.96355814
99,99,pig4_0105878-0106878,100.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.83972853,33.81498882296364,0.26815107,0.96355814
100,100,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,stripe,1007.17566,0.932319,33.833133844799946,0.9917734,3.4526129
101,101,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,stripe,1007.17566,0.7820359,35.97273181859381,0.9917734,3.4526129
102,102,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,1007.17566,0.9466127,35.1523030687422,0.9917734,3.4526129
103,103,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,stripe,1007.17566,0.00646043,77.76828455217138,0.9917734,3.4526129
104,104,pig4_0105878-0106878,,101.0,2.1164,4.47914896,0.0,stripe,1007.17566,0.006296278,76.14086826323101,0.9917734,3.4526129
105,105,pig4_0105878-0106878,98.0,101.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1007.17566,0.9351856,36.3686293179195,0.9917734,3.4526129
106,106,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,stripe,1007.17566,0.9376214,34.32105094288546,0.9917734,3.4526129
107,107,pig4_0105878-0106878,107.0,100.0,0.025900000000000034,0.0006708100000000017,1.0,stripe,1007.17566,0.92471325,32.690872410177946,0.9917734,3.4526129
108,108,pig4_0105878-0106878,101.0,100.0,0.0037000000000000366,1.369000000000027e-05,1.0,stripe,1007.17566,0.87390083,34.298885367721645,0.9917734,3.4526129
109,109,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,stripe,1007.17566,0.8158271,33.55175887727403,0.9917734,3.4526129
110,110,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,301.36847,0.79203475,33.52974738455334,0.9988336,1.1406214
111,111,pig4_0105878-0106878,100.0,100.0,0.0,0.0,1.0,shift,301.36847,0.8330044,35.76024524780179,0.9988336,1.1406214
112,112,pig4_0105878-0106878,107.0,100.0,0.025900000000000034,0.0006708100000000017,1.0,shift,301.36847,0.9582388,35.13810979089266,0.9988336,1.1406214
113,113,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,shift,301.36847,0.8182216,33.22988701221378,0.9988336,1.1406214
114,114,pig4_0105878-0106878,92.0,99.0,0.02589999999999998,0.0006708099999999989,1.0,shift,301.36847,0.7300707,33.85085832745167,0.9988336,1.1406214
115,115,pig4_0105878-0106878,104.0,99.0,0.018500000000000016,0.0003422500000000006,1.0,shift,301.36847,0.88602877,34.74273319792938,0.9988336,1.1406214
116,116,pig4_0105878-0106878,107.0,99.0,0.029600000000000015,0.0008761600000000009,1.0,shift,301.36847,0.9146591,32.24760631585176,0.9988336,1.1406214
117,117,pig4_0105878-0106878,162.0,157.0,0.018500000000000072,0.00034225000000000265,1.0,shift,301.36847,0.86292654,33.95143637809281,0.9988336,1.1406214
118,118,pig4_0105878-0106878,162.0,156.0,0.022199999999999998,0.0004928399999999999,1.0,shift,301.36847,0.85273117,33.8674797344589,0.9988336,1.1406214
119,119,pig4_0105878-0106878,157.0,156.0,0.0036999999999999256,1.3689999999999449e-05,1.0,shift,301.36847,0.90042835,33.80480442653513,0.9988336,1.1406214
120,120,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.16641578,51.063515154609796,0.8808067,1.0661514
121,121,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.13828981,51.54159756548454,0.8808067,1.0661514
122,122,pig4_0105878-0106878,11.0,2.0,0.033299999999999996,0.0011088899999999997,1.0,zoom,210.43106,0.31167746,49.76531024102152,0.8808067,1.0661514
123,123,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.26939484,50.968189489925145,0.8808067,1.0661514
124,124,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.14233345,51.14125232087095,0.8808067,1.0661514
125,125,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.20267193,48.86310338064896,0.8808067,1.0661514
126,126,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.247084,50.51744042556545,0.8808067,1.0661514
127,127,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.20932457,47.75635656048821,0.8808067,1.0661514
128,128,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.097817086,51.34276154271381,0.8808067,1.0661514
129,129,pig4_0105878-0106878,,2.0,2.4827,6.163799289999999,0.0,zoom,210.43106,0.18973884,49.59808356660319,0.8808067,1.0661514
130,130,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,contr,383.5023,0.37494183,94.35800503431919,0.98746115,2.2418716
131,131,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.07249844,96.89099844537373,0.98746115,2.2418716
132,132,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.20385444,97.25033924990286,0.98746115,2.2418716
133,133,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.073233806,97.47503931182224,0.98746115,2.2418716
134,134,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.097998686,95.71849812746895,0.98746115,2.2418716
135,135,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.15555663,95.04966951348067,0.98746115,2.2418716
136,136,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.04153356,97.49125916989529,0.98746115,2.2418716
137,137,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.0043269903,104.03780427683915,0.98746115,2.2418716
138,138,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.0061940057,98.96097242195997,0.98746115,2.2418716
139,139,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,383.5023,0.04666139,93.9675539213677,0.98746115,2.2418716
140,140,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.018489392,120.24146541755233,0.99387413,3.24113
141,141,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.075014815,134.62600027671925,0.99387413,3.24113
142,142,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.0076287854,126.49553673163734,0.99387413,3.24113
143,143,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.010274146,125.19881297319732,0.99387413,3.24113
144,144,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.017779598,125.18675394237968,0.99387413,3.24113
145,145,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.0036847892,127.20830732304583,0.99387413,3.24113
146,146,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.05572628,121.38980477001247,0.99387413,3.24113
147,147,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.233202,129.00134016552144,0.99387413,3.24113
148,148,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.030675098,119.98255939724345,0.99387413,3.24113
149,149,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,contr,476.63586,0.05281419,126.51239926566276,0.99387413,3.24113
150,150,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,143.04005,0.9306001,34.13237427004713,0.004193093,0.95740765
151,151,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,143.04005,0.9415598,34.282792069779504,0.004193093,0.95740765
152,152,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,143.04005,0.8656736,33.34115833735759,0.004193093,0.95740765
153,153,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,143.04005,0.9055256,34.47659667734938,0.004193093,0.95740765
154,154,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,143.04005,0.9587541,34.92075047197743,0.004193093,0.95740765
155,155,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,143.04005,0.91171277,36.840787895249846,0.004193093,0.95740765
156,156,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.85720366,35.933639405662234,0.004193093,0.95740765
157,157,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.93148917,34.68257050823581,0.004193093,0.95740765
158,158,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.94330394,36.97568538931681,0.004193093,0.95740765
159,159,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.88017786,36.63260623832448,0.004193093,0.95740765
160,160,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1268.2656,0.8950046,34.0895964654862,0.8864075,34.41346
161,161,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,stripe,1268.2656,0.85112697,35.115378164907554,0.8864075,34.41346
162,162,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,stripe,1268.2656,0.87882936,34.58747098674622,0.8864075,34.41346
163,163,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,stripe,1268.2656,0.87145656,36.214448229095076,0.8864075,34.41346
164,164,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1268.2656,0.8843617,35.49141557023689,0.8864075,34.41346
165,165,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,stripe,1268.2656,0.8707334,34.71835441525588,0.8864075,34.41346
166,166,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,stripe,1268.2656,0.007190792,111.95773682080105,0.8864075,34.41346
167,167,pig4_0105878-0106878,93.0,98.0,0.018500000000000016,0.0003422500000000006,1.0,stripe,1268.2656,0.86591274,34.39288407622223,0.8864075,34.41346
168,168,pig4_0105878-0106878,,98.0,2.1275,4.526256249999999,0.0,stripe,1268.2656,0.0056599057,98.11670580605349,0.8864075,34.41346
169,169,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,stripe,1268.2656,0.88989437,34.71752389331112,0.8864075,34.41346
170,170,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,shift,332.52545,0.9051351,35.747200277689025,0.9990804,1.0997275
171,171,pig4_0105878-0106878,100.0,97.0,0.011099999999999999,0.00012320999999999998,1.0,shift,332.52545,0.7902963,34.46546780300026,0.9990804,1.0997275
172,172,pig4_0105878-0106878,99.0,97.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,332.52545,0.91142946,36.32452235566589,0.9990804,1.0997275
173,173,pig4_0105878-0106878,100.0,97.0,0.011099999999999999,0.00012320999999999998,1.0,shift,332.52545,0.79753125,35.89775885103605,0.9990804,1.0997275
174,174,pig4_0105878-0106878,96.0,97.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,332.52545,0.8932249,36.62673878675017,0.9990804,1.0997275
175,175,pig4_0105878-0106878,98.0,97.0,0.0037000000000000366,1.369000000000027e-05,1.0,shift,332.52545,0.9049978,35.75779529152327,0.9990804,1.0997275
176,176,pig4_0105878-0106878,97.0,97.0,0.0,0.0,1.0,shift,332.52545,0.8838099,35.34953377534103,0.9990804,1.0997275
