,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,maha_score,estimation_score,maha_img_score,supervised_score,glow_score
44,44,pig4_0105878-0106878,105.0,102.0,0.011099999999999999,0.00012320999999999998,1.0,none,163.57954,0.8926436,34.470915006090934,0.29775438,0.9607372
45,45,pig4_0105878-0106878,114.0,102.0,0.044399999999999995,0.0019713599999999997,1.0,none,163.57954,0.852661,32.70915919284822,0.29775438,0.9607372
46,46,pig4_0105878-0106878,102.0,103.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.8808252,34.48477990058216,0.29775438,0.9607372
47,47,pig4_0105878-0106878,102.0,103.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.6739679,33.382594597670725,0.29775438,0.9607372
48,48,pig4_0105878-0106878,113.0,103.0,0.03700000000000003,0.0013690000000000024,1.0,none,163.57954,0.9277716,33.07044832294904,0.29775438,0.9607372
49,49,pig4_0105878-0106878,104.0,103.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,163.57954,0.83337325,33.9415991687189,0.29775438,0.9607372
50,50,pig4_0105878-0106878,108.0,103.0,0.018500000000000016,0.0003422500000000006,1.0,none,147.94308,0.746966,35.08097426380918,0.6240299,0.97123677
51,51,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.9212416,32.0340614359233,0.6240299,0.97123677
52,52,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.77831256,34.142850168612995,0.6240299,0.97123677
53,53,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,147.94308,0.865319,35.343010839653445,0.6240299,0.97123677
54,54,pig4_0105878-0106878,102.0,104.0,0.007400000000000018,5.476000000000026e-05,1.0,none,147.94308,0.82249224,32.248720637520194,0.6240299,0.97123677
55,55,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,147.94308,0.8481972,32.81771456789863,0.6240299,0.97123677
56,56,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,147.94308,0.8165065,33.74202231854687,0.6240299,0.97123677
57,57,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.81450033,33.31120132226195,0.6240299,0.97123677
58,58,pig4_0105878-0106878,105.0,104.0,0.003699999999999981,1.368999999999986e-05,1.0,none,147.94308,0.8763744,35.26088472423509,0.6240299,0.97123677
59,59,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,147.94308,0.92142224,31.77036664870994,0.6240299,0.97123677
60,60,pig4_0105878-0106878,101.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,148.84084,0.8443342,32.67822692641961,0.24262688,0.9577536
61,61,pig4_0105878-0106878,105.0,105.0,0.0,0.0,1.0,none,148.84084,0.7842104,33.02667526202644,0.24262688,0.9577536
62,62,pig4_0105878-0106878,105.0,105.0,0.0,0.0,1.0,none,148.84084,0.9397607,33.073547224262555,0.24262688,0.9577536
63,63,pig4_0105878-0106878,104.0,105.0,0.003699999999999981,1.368999999999986e-05,1.0,none,148.84084,0.854724,33.595561255226094,0.24262688,0.9577536
64,64,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,148.84084,0.91767013,34.44638396610334,0.24262688,0.9577536
65,65,pig4_0105878-0106878,111.0,106.0,0.018500000000000016,0.0003422500000000006,1.0,none,148.84084,0.96975434,31.82848924494252,0.24262688,0.9577536
66,66,pig4_0105878-0106878,106.0,106.0,0.0,0.0,1.0,none,148.84084,0.87239796,32.047132048899165,0.24262688,0.9577536
67,67,pig4_0105878-0106878,101.0,106.0,0.01849999999999996,0.00034224999999999853,1.0,none,148.84084,0.9171797,33.46105758639933,0.24262688,0.9577536
68,68,pig4_0105878-0106878,106.0,106.0,0.0,0.0,1.0,none,148.84084,0.94472075,33.15825823935981,0.24262688,0.9577536
69,69,pig4_0105878-0106878,105.0,106.0,0.003699999999999981,1.368999999999986e-05,1.0,none,148.84084,0.9552079,33.51944911011323,0.24262688,0.9577536
70,70,pig4_0105878-0106878,102.0,107.0,0.018500000000000016,0.0003422500000000006,1.0,none,151.07426,0.8921343,33.61417767946007,0.10606071,0.9697474
71,71,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,none,151.07426,0.87640077,33.1064276060981,0.10606071,0.9697474
72,72,pig4_0105878-0106878,105.0,107.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.07426,0.8004912,34.43804247010634,0.10606071,0.9697474
73,73,pig4_0105878-0106878,98.0,107.0,0.033299999999999996,0.0011088899999999997,1.0,none,151.07426,0.90500957,34.06541407706665,0.10606071,0.9697474
74,74,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,none,151.07426,0.893393,33.17690268996764,0.10606071,0.9697474
75,75,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,none,151.07426,0.8787865,33.52765490647511,0.10606071,0.9697474
76,76,pig4_0105878-0106878,100.0,107.0,0.025900000000000034,0.0006708100000000017,1.0,none,151.07426,0.81218547,35.03598521760118,0.10606071,0.9697474
77,77,pig4_0105878-0106878,107.0,106.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,151.07426,0.8910946,34.39231089166984,0.10606071,0.9697474
78,78,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.07426,0.8794429,33.68484805163902,0.10606071,0.9697474
79,79,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.07426,0.83134747,34.69748741854545,0.10606071,0.9697474
80,80,pig4_0105878-0106878,103.0,106.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.8501756,34.853822224573236,0.153239,0.9637862
81,81,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,172.97824,0.8620461,34.11309964983764,0.153239,0.9637862
82,82,pig4_0105878-0106878,102.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.8974606,32.45399171475919,0.153239,0.9637862
83,83,pig4_0105878-0106878,100.0,105.0,0.018500000000000016,0.0003422500000000006,1.0,none,172.97824,0.91338456,33.961634460812824,0.153239,0.9637862
84,84,pig4_0105878-0106878,106.0,105.0,0.003699999999999981,1.368999999999986e-05,1.0,none,172.97824,0.8373958,34.599713053928404,0.153239,0.9637862
85,85,pig4_0105878-0106878,103.0,105.0,0.007400000000000018,5.476000000000026e-05,1.0,none,172.97824,0.8621677,34.01458917100585,0.153239,0.9637862
86,86,pig4_0105878-0106878,108.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.97915894,35.73229837188841,0.153239,0.9637862
87,87,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.9166289,33.209016210628775,0.153239,0.9637862
88,88,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,172.97824,0.8806432,35.54062029209671,0.153239,0.9637862
89,89,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,172.97824,0.855178,35.9476446726128,0.153239,0.9637862
90,90,pig4_0105878-0106878,104.0,104.0,0.0,0.0,1.0,none,151.04915,0.7691749,34.26035683141236,0.26815107,0.95917165
91,91,pig4_0105878-0106878,107.0,103.0,0.014800000000000035,0.00021904000000000105,1.0,none,151.04915,0.94642603,33.291781848452295,0.26815107,0.95917165
92,92,pig4_0105878-0106878,101.0,103.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.04915,0.86800134,33.1590939783239,0.26815107,0.95917165
93,93,pig4_0105878-0106878,103.0,103.0,0.0,0.0,1.0,none,151.04915,0.83392906,33.5353781525175,0.26815107,0.95917165
94,94,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.908813,35.75268584713579,0.26815107,0.95917165
95,95,pig4_0105878-0106878,105.0,103.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.884715,35.26175754004247,0.26815107,0.95917165
96,96,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,none,151.04915,0.92652553,35.94553174480361,0.26815107,0.95917165
97,97,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.04915,0.88478243,32.63830725170031,0.26815107,0.95917165
98,98,pig4_0105878-0106878,106.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.04915,0.8674815,33.397864345159725,0.26815107,0.95917165
99,99,pig4_0105878-0106878,100.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.04915,0.83972853,33.81498882296364,0.26815107,0.95917165
100,100,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,intsh,365.57654,0.8820068,47.73788974547401,0.999318,1.0455288
101,101,pig4_0105878-0106878,104.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,intsh,365.57654,0.8168723,49.168309830812994,0.999318,1.0455288
102,102,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,intsh,365.57654,0.9009727,48.30648775569969,0.999318,1.0455288
103,103,pig4_0105878-0106878,100.0,101.0,0.0037000000000000366,1.369000000000027e-05,1.0,intsh,365.57654,0.8798956,49.118228831040085,0.999318,1.0455288
104,104,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,intsh,365.57654,0.90600616,46.79826300799256,0.999318,1.0455288
105,105,pig4_0105878-0106878,98.0,101.0,0.011099999999999999,0.00012320999999999998,1.0,intsh,365.57654,0.909897,48.88815337909114,0.999318,1.0455288
106,106,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,intsh,365.57654,0.9210259,47.806802456124935,0.999318,1.0455288
107,107,pig4_0105878-0106878,106.0,100.0,0.022199999999999998,0.0004928399999999999,1.0,intsh,365.57654,0.90780413,45.91944733181226,0.999318,1.0455288
108,108,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,intsh,365.57654,0.8742217,48.711227302151606,0.999318,1.0455288
109,109,pig4_0105878-0106878,101.0,100.0,0.0037000000000000366,1.369000000000027e-05,1.0,intsh,365.57654,0.80154157,46.92462654931708,0.999318,1.0455288
110,110,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.52438,0.79203475,33.52974738455334,0.35470933,0.96386856
111,111,pig4_0105878-0106878,100.0,100.0,0.0,0.0,1.0,none,151.52438,0.8330044,35.76024524780179,0.35470933,0.96386856
112,112,pig4_0105878-0106878,107.0,100.0,0.025900000000000034,0.0006708100000000017,1.0,none,151.52438,0.9582388,35.13810979089266,0.35470933,0.96386856
113,113,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.52438,0.8182216,33.22988701221378,0.35470933,0.96386856
114,114,pig4_0105878-0106878,92.0,99.0,0.02589999999999998,0.0006708099999999989,1.0,none,151.52438,0.7300707,33.85085832745167,0.35470933,0.96386856
115,115,pig4_0105878-0106878,104.0,99.0,0.018500000000000016,0.0003422500000000006,1.0,none,151.52438,0.88602877,34.74273319792938,0.35470933,0.96386856
116,116,pig4_0105878-0106878,107.0,99.0,0.029600000000000015,0.0008761600000000009,1.0,none,151.52438,0.9146591,32.24760631585176,0.35470933,0.96386856
117,117,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.52438,0.8642426,32.87008667389536,0.35470933,0.96386856
118,118,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,151.52438,0.8614371,34.7471200107687,0.35470933,0.96386856
119,119,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,151.52438,0.91965306,34.60150987274367,0.35470933,0.96386856
120,120,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,intsh,386.2136,0.90158105,53.10726556585299,0.9993562,1.0783223
121,121,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,intsh,386.2136,0.8549521,54.14178724556747,0.9993562,1.0783223
122,122,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,intsh,386.2136,0.87485176,54.89346303862765,0.9993562,1.0783223
123,123,pig4_0105878-0106878,105.0,98.0,0.02589999999999998,0.0006708099999999989,1.0,intsh,386.2136,0.86123115,53.96125167339855,0.9993562,1.0783223
124,124,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,intsh,386.2136,0.8906822,54.20413294657191,0.9993562,1.0783223
125,125,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,intsh,386.2136,0.8771479,53.97654054728206,0.9993562,1.0783223
126,126,pig4_0105878-0106878,105.0,98.0,0.02589999999999998,0.0006708099999999989,1.0,intsh,386.2136,0.9162487,53.500127209994695,0.9993562,1.0783223
127,127,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,intsh,386.2136,0.9126558,52.83408840196434,0.9993562,1.0783223
128,128,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,intsh,386.2136,0.89543647,53.55350783293177,0.9993562,1.0783223
129,129,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,intsh,386.2136,0.87920123,54.412589533449534,0.9993562,1.0783223
130,130,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,rect,283.28217,0.8523361,34.94799152753151,0.87803257,1.2413248
131,131,pig4_0105878-0106878,105.0,98.0,0.02589999999999998,0.0006708099999999989,1.0,rect,283.28217,0.8879936,58.59349559163959,0.87803257,1.2413248
132,132,pig4_0105878-0106878,106.0,98.0,0.02959999999999996,0.0008761599999999976,1.0,rect,283.28217,0.81488794,60.56224102714606,0.87803257,1.2413248
133,133,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,rect,283.28217,0.809578,57.9936700944033,0.87803257,1.2413248
134,134,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,rect,283.28217,0.78173906,58.4008908595481,0.87803257,1.2413248
135,135,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,rect,283.28217,0.8734787,59.859395884000286,0.87803257,1.2413248
136,136,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,rect,283.28217,0.8203473,58.29197758990456,0.87803257,1.2413248
137,137,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,rect,283.28217,0.8022251,60.28102921708762,0.87803257,1.2413248
138,138,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,rect,283.28217,0.78388643,57.92735277804319,0.87803257,1.2413248
139,139,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,rect,283.28217,0.8359084,58.501770230761224,0.87803257,1.2413248
140,140,pig4_0105878-0106878,93.0,98.0,0.018500000000000016,0.0003422500000000006,1.0,none,158.83069,0.77591616,33.83732865514354,0.162789,0.9636618
141,141,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,158.83069,0.8354872,36.31215837376706,0.162789,0.9636618
142,142,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,158.83069,0.9283361,36.140131693613036,0.162789,0.9636618
143,143,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,158.83069,0.90081185,35.162382201258964,0.162789,0.9636618
144,144,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,158.83069,0.95340055,35.102546467413575,0.162789,0.9636618
145,145,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,158.83069,0.89128655,35.11853964090365,0.162789,0.9636618
146,146,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,158.83069,0.81178147,33.31427657199556,0.162789,0.9636618
147,147,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,158.83069,0.8224095,34.724970571055835,0.162789,0.9636618
148,148,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,158.83069,0.8400496,33.375792798899184,0.162789,0.9636618
149,149,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,158.83069,0.8810865,35.102644723999134,0.162789,0.9636618
150,150,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,143.04005,0.9306001,34.13237427004713,0.004193093,0.9634841
151,151,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,143.04005,0.9415598,34.282792069779504,0.004193093,0.9634841
152,152,pig4_0105878-0106878,94.0,98.0,0.014800000000000035,0.00021904000000000105,1.0,none,143.04005,0.8656736,33.34115833735759,0.004193093,0.9634841
153,153,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,143.04005,0.9055256,34.47659667734938,0.004193093,0.9634841
154,154,pig4_0105878-0106878,102.0,98.0,0.01479999999999998,0.0002190399999999994,1.0,none,143.04005,0.9587541,34.92075047197743,0.004193093,0.9634841
155,155,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,143.04005,0.91171277,36.840787895249846,0.004193093,0.9634841
156,156,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.85720366,35.933639405662234,0.004193093,0.9634841
157,157,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.93148917,34.68257050823581,0.004193093,0.9634841
158,158,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.94330394,36.97568538931681,0.004193093,0.9634841
159,159,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,143.04005,0.88017786,36.63260623832448,0.004193093,0.9634841
160,160,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,173.492,0.8950046,34.0895964654862,0.27657703,0.9628148
161,161,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,173.492,0.85112697,35.115378164907554,0.27657703,0.9628148
162,162,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,173.492,0.87882936,34.58747098674622,0.27657703,0.9628148
163,163,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,173.492,0.87145656,36.214448229095076,0.27657703,0.9628148
164,164,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,173.492,0.8843617,35.49141557023689,0.27657703,0.9628148
165,165,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,173.492,0.8707334,34.71835441525588,0.27657703,0.9628148
166,166,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,173.492,0.8895482,35.23112035510499,0.27657703,0.9628148
167,167,pig4_0105878-0106878,93.0,98.0,0.018500000000000016,0.0003422500000000006,1.0,none,173.492,0.86591274,34.39288407622223,0.27657703,0.9628148
168,168,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,173.492,0.8491466,33.81275460013345,0.27657703,0.9628148
169,169,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,none,173.492,0.88989437,34.71752389331112,0.27657703,0.9628148
170,170,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,179.79207,0.9051351,35.747200277689025,0.1451089,0.96871686
171,171,pig4_0105878-0106878,100.0,97.0,0.011099999999999999,0.00012320999999999998,1.0,none,179.79207,0.7902963,34.46546780300026,0.1451089,0.96871686
172,172,pig4_0105878-0106878,99.0,97.0,0.007400000000000018,5.476000000000026e-05,1.0,none,179.79207,0.91142946,36.32452235566589,0.1451089,0.96871686
173,173,pig4_0105878-0106878,100.0,97.0,0.011099999999999999,0.00012320999999999998,1.0,none,179.79207,0.79753125,35.89775885103605,0.1451089,0.96871686
